date,pm25,pm25_station_count,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km,fire_count,fire_frp_sum,fire_frp_mean
2021-11-02,3.2,1,2.6833333333333336,14.3,-7.3,-5.916666666666667,56.29166666666666,78.0,31.0,0.0,,9.333333333333334,18.0,89.10875,37.53333333333334,24.1,855.0,16337.46,19.108140350877193
2021-11-03,3.53,1,6.7,14.7,-2.9,-2.525,55.125,84.0,30.0,0.0,,12.791666666666666,36.0,88.84750000000001,41.895833333333336,24.1,435.0,3478.02,7.995448275862069
2021-11-04,3.39,1,8.479166666666666,17.2,-0.2,-0.4708333333333332,55.708333333333336,86.0,35.0,0.0,,12.583333333333334,32.0,87.82125,40.22083333333334,24.1,469.0,3949.52,8.421151385927505
2021-11-05,1.77,1,9.95,13.2,5.0,-4.791666666666667,36.083333333333336,48.0,21.0,0.0,,15.75,31.0,87.97166666666668,41.49583333333334,22.5,258.0,2007.36,7.7804651162790694
2021-11-06,4.04,1,3.1375,7.7,-0.9,-8.258333333333333,44.375,57.0,24.0,0.0,,13.416666666666666,39.0,88.17333333333333,39.55,24.1,376.0,3518.42,9.3575
2021-11-07,1.02,1,1.15,6.2,-3.4,-9.641666666666667,47.708333333333336,69.0,23.0,0.0,,13.541666666666666,42.0,88.28541666666666,35.85416666666667,24.1,292.0,1917.54,6.566917808219178
2021-11-08,1.21,1,1.8583333333333332,6.0,-2.2,-11.3875,38.708333333333336,58.0,21.0,0.0,,13.791666666666666,22.0,88.77791666666667,35.520833333333336,16.1,510.0,5870.49,11.510764705882352
2021-11-09,6.19,1,-0.6375000000000001,6.8,-5.9,-7.575,61.708333333333336,81.0,29.0,0.0,,13.625,35.0,88.01083333333334,37.67916666666667,11.3,463.0,3821.24,8.253218142548596
2021-11-10,1.05,1,3.1125000000000003,6.3,0.0,-12.325,31.791666666666668,45.0,24.0,0.0,,21.291666666666668,33.0,88.75041666666668,36.53333333333334,16.1,366.0,7798.76,21.30808743169399
2021-11-11,3.48,1,-0.5499999999999999,4.2,-5.7,-12.825,40.54166666666666,59.0,26.0,0.0,,11.791666666666666,28.0,89.53166666666665,41.22916666666667,24.1,200.0,2042.19,10.21095
2021-11-12,4.5,1,1.7625,15.2,-3.8,-4.9750000000000005,63.083333333333336,76.0,28.0,0.0,,13.125,25.0,88.60166666666667,32.49583333333333,24.1,271.0,6191.34,22.846273062730628
2021-11-13,1.52,1,3.6875,8.7,-1.2,-7.7875,47.708333333333336,85.0,21.0,0.0,,15.875,39.0,88.83291666666666,39.15833333333334,11.3,239.0,1656.67,6.931673640167364
2021-11-14,2.52,1,2.9958333333333336,10.3,-0.6,-2.8875,66.58333333333333,86.0,38.0,0.0,,10.583333333333334,26.0,87.94916666666667,26.495833333333337,8.1,64.0,552.8,8.6375
2021-11-15,3.85,1,1.6,6.3,0.1,0.1208333333333333,90.45833333333331,98.0,67.0,0.0,,11.5,23.0,87.25999999999999,5.608333333333333,0.0,45.0,194.28,4.317333333333333
2021-11-16,1.4,1,-2.5125,1.0,-6.4,-8.583333333333334,63.583333333333336,90.0,57.0,0.0,,40.375,58.0,88.23541666666667,20.925,8.1,204.0,2769.99,13.578382352941176
2021-11-17,2.29,1,-4.3125,1.2,-11.2,-13.304166666666667,53.29166666666666,75.0,25.0,0.0,,9.916666666666666,16.0,89.59125,35.858333333333334,24.1,195.0,769.36,3.9454358974358974
2021-11-18,2.04,1,-0.1333333333333334,3.5,-5.5,-12.741666666666667,41.083333333333336,67.0,16.0,0.0,,14.333333333333334,31.0,88.45166666666667,37.89166666666667,16.1,186.0,4655.42,25.02913978494624
2021-11-19,8.4,1,-3.0,4.4,-7.3,-9.6,61.958333333333336,74.0,38.0,0.0,,5.875,13.0,88.56458333333335,39.2125,24.1,223.0,3019.46,13.54017937219731
2021-11-20,3.68,1,-2.8000000000000003,5.7,-9.2,-10.941666666666668,58.0,80.0,28.0,0.0,,20.20833333333333,37.0,89.12958333333334,30.3625,8.1,62.0,773.86,12.481612903225807
2021-11-21,2.62,1,-1.3916666666666666,6.8,-10.0,-9.304166666666667,58.75,84.0,33.0,0.0,,15.916666666666666,36.0,89.21708333333333,37.89166666666667,8.1,14.0,33.77,2.4121428571428574
2021-11-22,2.95,1,6.5,14.0,2.0,-7.683333333333334,38.083333333333336,59.0,15.0,0.0,,13.541666666666666,33.0,88.1675,39.55833333333334,16.1,84.0,1638.86,19.510238095238094
2021-11-23,3.56,1,-1.6458333333333333,4.2,-8.4,-6.65,70.75,90.0,46.0,0.0,,12.708333333333334,33.0,88.20458333333333,21.025,2.0,202.0,1897.73,9.394702970297029
2021-11-24,6.43,1,-3.829166666666667,2.6,-9.8,-8.5375,72.29166666666667,93.0,42.0,0.0,,11.458333333333334,18.0,89.14166666666667,27.7375,4.0,118.0,567.44,4.808813559322035
2021-11-25,0.914,1,7.458333333333333,13.1,0.6,-4.879166666666666,41.66666666666666,53.0,34.0,0.0,,14.833333333333334,39.0,88.30166666666666,32.854166666666664,16.1,106.0,2226.91,21.008584905660378
2021-11-26,2.03,1,5.429166666666667,10.5,-2.0,-4.995833333333334,50.54166666666666,92.0,30.0,0.0,,14.708333333333334,35.0,88.31,33.975,19.3,355.0,5451.38,15.356
2021-11-27,4.52,1,-1.7833333333333332,1.4,-3.0,-2.908333333333333,92.0,96.0,72.0,0.0,,16.666666666666668,30.0,88.91125,9.0625,2.0,80.0,788.26,9.85325
2021-11-28,2.78,1,4.7125,13.6,-3.5,-0.625,69.5,89.0,48.0,0.0,,8.333333333333334,22.0,88.1125,35.85416666666667,24.1,138.0,4999.7,36.22971014492754
2021-11-29,1.7,1,4.5375000000000005,10.0,-0.1,-4.529166666666667,54.91666666666666,84.0,28.0,0.0,,11.625,26.0,88.78333333333335,38.54583333333333,16.1,216.0,2249.58,10.414722222222222
2021-11-30,3.2,1,4.8625,9.6,-0.6,-4.333333333333333,52.25,68.0,36.0,0.0,,8.291666666666666,16.0,88.04208333333332,35.2,16.1,66.0,851.35,12.899242424242425
2021-12-01,2.2,1,3.883333333333333,13.3,-0.4,-0.9708333333333332,74.70833333333333,96.0,37.0,0.0,,14.333333333333334,34.0,88.08791666666667,17.075,1.6,157.0,4706.58,29.978216560509555
2021-12-02,2.54,1,-1.5083333333333335,0.8,-3.4,-3.35,87.54166666666667,96.0,74.0,0.0,,14.375,28.0,88.60041666666666,17.90416666666667,4.8,187.0,2253.19,12.049144385026738
2021-12-03,7.01,1,-4.420833333333333,-1.6,-7.4,-8.033333333333333,76.83333333333333,93.0,59.0,0.0,,9.5,17.0,89.52208333333334,35.1625,4.0,199.0,2856.02,14.351859296482411
2021-12-04,5.19,1,-6.191666666666666,-3.0,-8.7,-11.05,69.16666666666667,86.0,53.0,0.0,,10.958333333333334,29.0,88.55,24.916666666666668,4.0,26.0,100.53999999999999,3.8669230769230767
2021-12-05,7.33,1,-12.504166666666668,-9.8,-15.5,-16.533333333333335,72.79166666666667,84.0,60.0,0.0,,15.5,29.0,89.56166666666667,16.225,4.8,21.0,72.07,3.431904761904762
2021-12-06,5.24,1,-11.304166666666667,-8.0,-15.5,-14.358333333333334,78.625,87.0,69.0,0.0,,8.458333333333334,18.0,88.6925,24.61666666666667,2.0,12.0,49.67,4.139166666666667
2021-12-07,4.09,1,-5.620833333333334,-0.8,-13.5,-11.645833333333334,63.91666666666666,86.0,36.0,0.0,,9.375,17.0,87.82875,37.145833333333336,11.3,20.0,93.46000000000001,4.673
2021-12-08,1.14,1,0.25,6.1,-7.1,-6.95,61.29166666666666,88.0,38.0,0.0,,18.875,45.0,86.80666666666667,29.370833333333337,1.0,90.0,1256.96,13.966222222222223
2021-12-09,1.46,1,-4.929166666666666,-1.2,-9.9,-16.5125,40.91666666666666,58.0,30.0,0.0,,12.541666666666666,23.0,87.47833333333334,33.8375,24.1,120.0,1585.22,13.210166666666668
2021-12-10,0.925,1,-3.5875,-0.8,-9.2,-16.3625,37.125,54.0,30.0,0.0,,20.08333333333333,35.0,87.60208333333333,37.8625,24.1,67.0,781.3100000000001,11.66134328358209
2021-12-11,0.15,1,-0.975,3.5,-6.2,-8.029166666666667,61.833333333333336,93.0,34.0,0.0,,23.791666666666668,45.0,86.47375,21.80416666666667,2.0,113.0,1115.67,9.873185840707965
2021-12-12,0.991,1,-4.433333333333334,-0.9,-9.7,-10.445833333333333,64.625,93.0,41.0,0.0,,13.416666666666666,22.0,87.00875,20.84583333333333,8.1,47.0,156.1,3.321276595744681
2021-12-13,14.1,1,-10.741666666666667,-3.4,-15.4,-14.370833333333332,75.79166666666667,85.0,52.0,0.0,,11.083333333333334,33.0,87.97416666666668,34.39166666666667,6.4,31.0,76.82,2.4780645161290322
2021-12-14,7.49,1,-15.966666666666669,-12.9,-19.3,-19.58333333333333,74.125,80.0,69.0,0.0,,19.166666666666668,32.0,87.90583333333332,14.683333333333335,2.0,37.0,79.1,2.1378378378378375
2021-12-15,17.9,1,-18.604166666666668,-15.6,-22.0,-22.008333333333336,75.04166666666667,82.0,66.0,0.0,,8.708333333333334,15.0,88.2925,34.3875,14.5,43.0,356.18,8.283255813953488
2021-12-16,14.3,1,-17.929166666666667,-15.3,-20.5,-21.008333333333333,77.33333333333333,82.0,71.0,0.0,,23.666666666666668,48.0,88.27916666666665,11.845833333333331,1.0,15.0,82.11,5.474
2021-12-17,14.2,1,-20.329166666666666,-16.1,-23.9,-24.454166666666666,70.375,77.0,57.0,0.0,,9.75,17.0,89.25666666666666,37.8,19.3,60.0,209.7,3.4949999999999997
2021-12-18,6.24,1,-7.8125,-0.7,-17.2,-13.379166666666668,65.70833333333333,79.0,46.0,0.0,,8.75,29.0,87.90291666666667,36.8625,24.1,7.0,18.96,2.7085714285714286
2021-12-19,2.36,1,-11.495833333333332,-10.6,-13.0,-16.608333333333334,67.08333333333333,81.0,52.0,0.0,,16.083333333333332,35.0,88.75166666666667,19.166666666666668,8.1,14.0,61.84,4.417142857142857
2021-12-20,4.37,1,-16.483333333333334,-12.3,-22.7,-20.683333333333334,70.75,82.0,60.0,0.0,,6.0,14.0,88.68124999999999,31.162500000000005,16.1,15.0,51.27,3.418
2021-12-21,8.59,1,-8.395833333333334,0.2,-17.6,-14.1125,64.58333333333333,74.0,43.0,0.0,,7.0,14.0,87.93875000000001,34.1875,16.1,11.0,55.86,5.078181818181818
2021-12-22,6.58,1,-4.708333333333333,4.5,-9.8,-10.366666666666667,67.16666666666667,83.0,36.0,0.0,,7.333333333333333,18.0,87.16250000000001,30.495833333333337,16.1,2.0,8.71,4.355
2021-12-23,6.44,1,-10.25,0.5,-17.3,-13.454166666666666,78.91666666666667,91.0,56.0,0.0,,19.666666666666668,37.0,86.3875,12.329166666666667,0.4,13.0,35.58,2.736923076923077
2021-12-24,3.31,1,-20.47826086956522,-16.6,-23.6,-24.108695652173918,73.17391304347827,77.0,65.0,0.0,,13.043478260869565,21.0,87.53565217391304,18.11304347826087,3.2,9.0,56.69,6.2988888888888885
2021-12-25,1.3,1,-25.70833333333333,-23.3,-27.4,-29.52916666666667,71.0,78.0,62.0,0.0,,10.583333333333334,21.0,88.22375,14.695833333333333,6.4,1.0,3.32,3.32
2021-12-26,3.17,1,-27.79583333333333,-26.9,-30.0,-31.79583333333333,69.375,73.0,64.0,0.0,,10.166666666666666,18.0,88.25958333333334,9.466666666666669,1.2,1.0,0.99,0.99
2021-12-27,7.18,1,-30.09166666666667,-28.0,-32.3,-33.358333333333334,73.95833333333333,75.0,73.0,0.0,,10.041666666666666,25.0,87.60541666666667,8.783333333333333,2.8,8.0,32.84,4.105
2021-12-28,4.14,1,-22.116666666666664,-15.3,-28.9,-25.45,74.83333333333333,78.0,72.0,0.0,,13.958333333333334,35.0,87.5825,16.375,1.6,2.0,9.81,4.905
2021-12-29,5.1,1,-23.3,-20.9,-25.6,-28.141666666666666,65.29166666666667,72.0,55.0,0.0,,13.166666666666666,22.0,87.72333333333334,35.80416666666667,9.7,9.0,43.54,4.837777777777777
2021-12-30,6.95,1,-18.98333333333333,-16.3,-22.6,-22.34166666666667,75.33333333333333,82.0,67.0,0.0,,12.291666666666666,27.0,87.515,16.07916666666667,4.8,1.0,3.86,3.86
2021-12-31,9.22,1,-23.2125,-19.1,-28.1,-26.683333333333334,73.95833333333333,80.0,63.0,0.0,,5.166666666666667,14.0,88.47500000000001,36.61666666666667,4.8,11.0,46.9,4.263636363636364
2022-01-01,0.377,1,-13.85,-0.9,-25.2,-20.616666666666667,59.25,72.0,38.0,0.0,,12.541666666666666,35.0,87.89041666666667,39.2125,24.1,3.0,20.23,6.743333333333333
2022-01-02,-0.0615,1,-3.029166666666667,1.3,-14.7,-12.2625,52.458333333333336,89.0,37.0,0.0,,26.541666666666668,41.0,88.01458333333333,33.7,2.0,1.0,2.35,2.35
2022-01-03,7.74,1,-21.3375,-15.6,-25.2,-23.9,80.16666666666667,85.0,77.0,0.0,,21.541666666666668,34.0,88.18583333333333,3.2125,1.0,11.0,25.37,2.3063636363636366
2022-01-04,1.77,1,-26.195833333333336,-24.6,-28.1,-30.258333333333336,69.375,77.0,61.0,0.0,,22.666666666666668,39.0,89.34541666666667,10.970833333333331,1.2,20.0,47.79,2.3895
2022-01-05,5.79,1,-26.558333333333334,-24.6,-28.6,-30.366666666666664,70.95833333333333,75.0,65.0,0.0,,9.5,13.0,89.80458333333333,11.1625,6.4,24.0,134.78,5.615833333333334
2022-01-06,14.7,1,-26.45,-23.6,-29.3,-29.604166666666668,75.20833333333333,77.0,74.0,0.0,,14.416666666666666,18.0,88.26333333333334,14.491666666666667,6.4,21.0,79.99000000000001,3.8090476190476195
2022-01-07,25.0,1,-23.179166666666664,-22.4,-23.9,-26.745833333333334,73.08333333333333,78.0,68.0,0.0,,16.458333333333332,26.0,86.69041666666668,15.4875,6.4,12.0,62.93,5.244166666666667
2022-01-08,20.6,1,-20.175,-15.9,-24.0,-25.008333333333336,66.0,76.0,57.0,0.0,,11.125,21.0,88.56041666666665,27.26666666666667,16.1,16.0,52.86,3.30375
2022-01-09,20.6,1,-15.775,2.8,-24.0,-20.404166666666665,68.91666666666667,78.0,47.0,0.0,,8.75,16.0,89.30708333333332,16.833333333333332,9.7,9.0,49.76,5.528888888888889
2022-01-10,1.58,1,2.670833333333333,8.4,-5.2,-8.554166666666667,46.208333333333336,74.0,27.0,0.0,,14.458333333333334,40.0,88.98958333333333,34.53333333333334,16.1,9.0,22.509999999999998,2.501111111111111
2022-01-11,1.01,1,4.170833333333333,9.1,-4.4,-6.95,45.41666666666666,69.0,32.0,0.0,,15.083333333333334,42.0,88.58208333333333,29.816666666666663,16.1,48.0,808.64,16.846666666666668
2022-01-12,2.24,1,5.529166666666666,9.0,0.0,-4.0875,51.375,74.0,38.0,0.0,,16.208333333333332,35.0,88.66708333333334,38.55,16.1,103.0,896.75,8.70631067961165
2022-01-13,7.75,1,1.4791666666666667,9.7,-1.5,-2.095833333333333,78.20833333333333,89.0,36.0,0.0,,15.875,38.0,88.96333333333332,38.208333333333336,17.7,26.0,406.98,15.653076923076924
2022-01-14,5.39,1,0.6166666666666666,8.2,-1.3,-3.483333333333333,75.125,85.0,37.0,0.0,,16.0,41.0,89.77999999999999,34.175000000000004,24.1,51.0,293.0,5.745098039215686
2022-01-15,1.4,1,6.5,9.4,-1.1,-5.7250000000000005,41.833333333333336,64.0,31.0,0.0,,18.75,32.0,88.83749999999999,37.19583333333333,24.1,103.0,811.9,7.88252427184466
2022-01-16,5.7,1,-0.125,7.0,-4.4,-6.741666666666667,61.458333333333336,71.0,47.0,0.0,,8.916666666666666,23.0,88.65291666666667,28.816666666666663,16.1,24.0,30.9,1.2874999999999999
2022-01-17,1.34,1,5.795833333333333,11.2,-11.1,-4.9375,48.41666666666666,82.0,34.0,0.0,,29.58333333333333,58.0,87.72125,27.066666666666663,2.0,14.0,31.119999999999997,2.222857142857143
2022-01-18,3.83,1,-16.166666666666668,-12.6,-17.9,-20.129166666666663,72.0,79.0,66.0,0.0,,19.75,51.0,89.4975,10.354166666666666,1.6,4.0,16.63,4.1575
2022-01-19,8.6,1,-16.541666666666668,-12.4,-20.6,-19.95,75.70833333333333,82.0,63.0,0.0,,15.0,20.0,89.60708333333334,14.495833333333335,6.4,30.0,149.54,4.984666666666667
2022-01-20,1.82,1,2.1791666666666667,9.2,-11.5,-7.383333333333333,50.958333333333336,76.0,34.0,0.0,,20.95833333333333,41.0,88.16625,37.19583333333333,24.1,18.0,157.41,8.745
2022-01-21,4.3,1,1.9458333333333333,4.7,-1.1,-4.729166666666667,62.0,72.0,41.0,0.0,,11.25,21.0,89.24666666666667,40.8875,24.1,18.0,34.59,1.9216666666666669
2022-01-22,3.01,1,6.9,12.0,0.7,-4.775,45.458333333333336,72.0,30.0,0.0,,15.791666666666666,36.0,89.22166666666668,41.9,24.1,46.0,193.51,4.206739130434783
2022-01-23,1.61,1,6.9625,13.3,-0.6,-9.108333333333333,33.791666666666664,66.0,18.0,0.0,,17.916666666666668,30.0,88.80208333333333,35.545833333333334,16.1,19.0,93.02,4.895789473684211
2022-01-24,1.24,1,0.7999999999999999,1.9,-1.1,-3.8125,71.75,89.0,59.0,0.0,,21.0,34.0,89.30791666666666,14.958333333333334,4.8,54.0,675.33,12.506111111111112
2022-01-25,2.43,1,1.4791666666666667,9.2,-5.3,-9.283333333333331,50.625,82.0,21.0,0.0,,19.0,44.0,88.84291666666667,31.64166666666667,11.3,55.0,1016.19,18.476181818181818
2022-01-26,2.26,1,0.7999999999999999,4.7,-2.9,-9.954166666666667,45.54166666666666,58.0,30.0,0.0,,20.75,40.0,89.12875000000001,40.225,16.1,51.0,579.06,11.354117647058823
2022-01-27,2.42,1,0.2791666666666666,8.7,-9.4,-14.370833333333332,40.0,67.0,14.0,0.0,,15.041666666666666,30.0,89.75708333333334,41.9,24.1,91.0,2735.5099999999998,30.06054945054945
2022-01-28,2.51,1,6.479166666666667,11.8,-1.4,-17.849999999999998,16.958333333333332,35.0,10.0,0.0,,15.083333333333334,31.0,89.08625,42.23333333333333,24.1,6.0,31.55,5.258333333333334
2022-01-29,1.64,1,3.45,8.4,-2.4,-11.833333333333334,32.833333333333336,47.0,20.0,0.0,,12.791666666666666,31.0,88.75791666666667,41.9,24.1,33.0,133.97,4.05969696969697
2022-01-30,1.31,1,5.2625,9.8,-1.4,-7.6375,39.625,62.0,29.0,0.0,,15.125,34.0,87.99374999999999,35.53333333333334,16.1,58.0,375.63,6.476379310344828
2022-01-31,2.3,1,-8.408333333333333,1.7,-16.0,-14.058333333333332,64.45833333333333,75.0,51.0,0.0,,28.416666666666668,64.0,88.15291666666667,14.329166666666667,4.0,8.0,333.03999999999996,41.629999999999995
2022-02-01,0.894,1,-19.008333333333333,-16.6,-22.0,-22.666666666666668,73.45833333333333,79.0,63.0,0.0,,12.666666666666666,17.0,89.80083333333333,8.158333333333333,2.4,21.0,84.05,4.002380952380952
2022-02-02,6.94,1,-21.67083333333333,-18.5,-25.5,-25.4,72.54166666666667,76.0,66.0,0.0,,16.208333333333332,28.0,89.48125,14.308333333333335,2.4,14.0,47.519999999999996,3.394285714285714
2022-02-03,8.15,1,-13.791666666666666,-7.0,-18.4,-18.054166666666667,71.08333333333333,81.0,51.0,0.0,,18.08333333333333,34.0,89.2325,27.475000000000005,16.1,5.0,15.13,3.0260000000000002
2022-02-04,5.97,1,-2.970833333333333,7.9,-17.1,-11.554166666666667,56.833333333333336,85.0,33.0,0.0,,19.916666666666668,37.0,88.5175,34.862500000000004,6.4,1.0,3.68,3.68
2022-02-05,0.961,1,2.9125,5.6,-5.6,-8.112499999999999,45.75,70.0,34.0,0.0,,19.416666666666668,41.0,88.78333333333335,39.55,16.1,4.0,97.84,24.46
2022-02-06,2.35,1,7.225,12.3,-3.2,-9.133333333333333,32.5,77.0,20.0,0.0,,25.83333333333333,41.0,89.11583333333333,37.35833333333334,11.3,28.0,480.75,17.169642857142858
2022-02-07,1.83,1,6.375,11.8,1.4,-9.583333333333334,32.458333333333336,75.0,16.0,0.0,,23.33333333333333,40.0,88.39791666666667,23.791666666666668,16.1,51.0,451.05,8.844117647058823
2022-02-08,1.16,1,6.270833333333333,9.3,3.9,-9.629166666666666,31.25,38.0,26.0,0.0,,28.666666666666668,43.0,89.04124999999999,38.2125,16.1,30.0,363.6,12.120000000000001
2022-02-09,1.03,1,9.683333333333334,13.2,3.7,-4.495833333333334,36.833333333333336,47.0,28.0,0.0,,25.70833333333333,36.0,88.93583333333333,42.23333333333333,24.1,32.0,78.17,2.4428125
2022-02-10,2.38,1,7.995833333333334,13.3,-1.4,-5.404166666666666,39.125,54.0,30.0,0.0,,21.291666666666668,33.0,88.47500000000001,42.23333333333333,24.1,49.0,374.75,7.6479591836734695
2022-02-11,3.09,1,-1.1208333333333331,1.3,-4.0,-11.3875,48.208333333333336,79.0,29.0,0.0,,20.875,41.0,89.96041666666667,39.55,24.1,98.0,932.53,9.515612244897959
2022-02-12,3.5,1,3.758333333333333,7.6,0.0,-12.566666666666668,30.20833333333333,43.0,19.0,0.0,,16.458333333333332,28.0,89.4875,43.241666666666674,24.1,30.0,229.69,7.656333333333333
2022-02-13,1.7,1,4.108333333333333,9.1,0.0,-7.158333333333334,44.91666666666666,60.0,33.0,0.0,,16.291666666666668,31.0,89.2575,40.50416666666667,11.3,93.0,962.86,10.353333333333333
2022-02-14,3.51,1,-2.2291666666666665,-0.4,-4.0,-5.5,79.08333333333333,93.0,63.0,0.0,,10.583333333333334,19.0,88.39416666666666,16.241666666666667,1.6,7.0,26.43,3.775714285714286
2022-02-15,6.21,1,-3.270833333333333,-1.5,-7.2,-6.195833333333333,80.83333333333333,92.0,65.0,0.0,,15.583333333333334,32.0,88.515,11.141666666666667,0.8,24.0,64.22,2.6758333333333333
2022-02-16,3.27,1,-7.425,-2.7,-11.2,-10.154166666666669,81.54166666666667,90.0,62.0,0.0,,11.041666666666666,23.0,89.11625,16.691666666666666,2.0,52.0,1198.0900000000001,23.040192307692312
2022-02-17,3.27,1,0.2791666666666666,7.4,-8.9,-5.870833333333334,67.375,93.0,36.0,0.0,,18.625,41.0,88.29166666666667,38.15,8.1,9.0,144.56,16.06222222222222
2022-02-18,4.21,1,-6.379166666666666,-0.2,-10.7,-8.404166666666667,85.66666666666667,92.0,76.0,0.0,,20.45833333333333,31.0,89.04333333333334,14.6875,4.8,3.0,33.730000000000004,11.243333333333334
2022-02-19,1.1,1,3.925,8.9,-4.9,-3.325,62.66666666666666,89.0,37.0,0.0,,16.166666666666668,36.0,87.49624999999999,31.945833333333336,4.0,2.0,3.86,1.93
2022-02-20,3.92,1,-16.3125,-8.9,-20.0,-19.225,78.58333333333333,85.0,71.0,0.0,,16.458333333333332,44.0,88.8225,3.545833333333333,1.2,4.0,7.98,1.995
2022-02-21,7.47,1,-20.95416666666667,-19.6,-23.6,-24.42083333333333,74.20833333333333,82.0,67.0,0.0,,13.625,20.0,89.96541666666667,6.508333333333333,2.4,26.0,66.77,2.568076923076923
2022-02-22,9.88,1,-22.34166666666667,-18.3,-25.3,-26.641666666666666,69.125,77.0,54.0,0.0,,7.75,14.0,90.39708333333334,13.300000000000002,8.1,20.0,77.8,3.8899999999999997
2022-02-23,8.7,1,-17.537499999999998,-9.3,-26.6,-23.52916666666667,61.708333333333336,75.0,44.0,0.0,,9.666666666666666,16.0,89.13541666666667,39.825,6.4,29.0,109.41,3.772758620689655
2022-02-24,4.68,1,-7.233333333333333,-5.5,-9.6,-10.1375,80.04166666666667,86.0,69.0,0.0,,13.958333333333334,28.0,89.19333333333333,13.366666666666667,0.4,22.0,135.63,6.165
2022-02-25,3.03,1,-4.6125,1.1,-11.4,-14.729166666666666,47.91666666666666,88.0,30.0,0.0,,7.958333333333333,25.0,89.06291666666668,43.91666666666666,24.1,23.0,180.39,7.843043478260869
2022-02-26,1.88,1,1.6916666666666669,9.0,-6.4,-12.466666666666669,37.0,57.0,18.0,0.0,,15.25,32.0,88.82125,44.25,24.1,15.0,95.47999999999999,6.365333333333333
2022-02-27,1.26,1,5.491666666666667,9.8,3.7,-6.929166666666667,40.875,49.0,29.0,0.0,,21.08333333333333,35.0,88.52333333333333,38.54583333333333,16.1,18.0,90.55,5.030555555555555
2022-02-28,10.0,1,0.8250000000000001,5.5,-4.9,-6.341666666666668,61.333333333333336,87.0,38.0,0.0,,10.041666666666666,20.0,88.395,29.979166666666668,6.4,15.0,52.19,3.4793333333333334
2022-03-01,28.7,1,-1.8125,12.1,-6.6,-5.2,82.08333333333333,96.0,27.0,0.0,,12.625,30.0,88.5425,5.366666666666667,0.2,19.0,226.34,11.91263157894737
2022-03-02,15.6,1,-6.816666666666666,-5.5,-7.8,-7.791666666666667,92.91666666666669,94.0,92.0,0.0,,11.291666666666666,16.0,89.24208333333333,0.95,0.2,9.0,26.63,2.9588888888888887
2022-03-03,5.32,1,-8.075000000000001,-6.6,-9.6,-9.2125,91.70833333333331,93.0,90.0,0.0,,10.333333333333334,18.0,89.01666666666667,3.3208333333333333,0.4,42.0,386.82,9.209999999999999
2022-03-04,5.92,1,-8.758333333333335,-6.0,-10.5,-10.770833333333334,85.54166666666667,90.0,77.0,0.0,,17.791666666666668,28.0,89.015,12.029166666666669,2.4,20.0,48.97,2.4485
2022-03-05,7.34,1,-6.183333333333334,-2.4,-10.0,-8.950000000000001,81.16666666666667,88.0,73.0,0.0,,8.791666666666666,28.0,89.33416666666666,13.5875,4.0,25.0,79.28,3.1712000000000002
2022-03-06,4.17,1,-3.6458333333333335,0.4,-6.4,-8.520833333333334,69.83333333333333,89.0,52.0,0.0,,13.125,23.0,89.58166666666666,27.308333333333337,9.7,30.0,376.96000000000004,12.565333333333335
2022-03-07,1.7,1,-0.0541666666666666,3.8,-6.8,-8.604166666666666,54.208333333333336,79.0,38.0,0.0,,30.166666666666668,47.0,89.23708333333333,18.85833333333333,8.1,23.0,279.51,12.152608695652173
2022-03-08,1.32,1,-9.416666666666666,-6.7,-11.6,-14.504166666666668,67.20833333333333,81.0,50.0,0.0,,23.70833333333333,36.0,89.86666666666667,13.975,2.0,60.0,380.34999999999997,6.339166666666666
2022-03-09,3.42,1,-13.016666666666666,-9.7,-15.9,-18.05,67.04166666666667,80.0,46.0,0.0,,14.666666666666666,25.0,89.37083333333334,32.391666666666666,8.1,38.0,329.56,8.67263157894737
2022-03-10,2.66,1,-7.720833333333334,-4.9,-12.9,-17.3125,49.708333333333336,74.0,23.0,0.0,,18.20833333333333,34.0,88.98541666666667,39.02916666666667,11.3,23.0,37.49,1.6300000000000001
2022-03-11,6.96,1,-6.770833333333333,4.7,-15.6,-12.970833333333331,64.70833333333333,84.0,37.0,0.0,,14.708333333333334,28.0,88.69708333333334,41.22083333333334,24.1,5.0,22.15,4.43
2022-03-12,1.11,1,4.808333333333334,9.3,1.1,-8.054166666666667,40.125,66.0,25.0,0.0,,18.375,31.0,87.99,38.875,24.1,26.0,57.66,2.2176923076923076
2022-03-13,4.32,1,0.4916666666666667,3.1,-1.7,-4.158333333333333,71.83333333333333,93.0,54.0,0.0,,9.833333333333334,17.0,88.12083333333334,30.762500000000003,6.4,17.0,47.72,2.807058823529412
2022-03-14,4.68,1,4.233333333333333,12.4,-2.3,-4.0875,62.708333333333336,97.0,25.0,0.0,,14.791666666666666,31.0,88.34208333333333,28.825000000000003,0.4,29.0,275.84,9.511724137931033
