date,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km
2019-02-25,-23.066666666666666,-17.9,-28.4,-26.508333333333336,74.125,81.0,62.0,0.0,,6.208333333333333,16.0,89.52999999999999,15.287500000000001,1.6
2019-02-26,-17.712500000000002,-11.6,-24.1,-23.462500000000002,62.583333333333336,77.0,44.0,0.0,,8.166666666666666,20.0,89.56083333333333,36.0125,8.1
2019-02-27,-10.720833333333333,-2.2,-20.2,-19.704166666666666,50.208333333333336,70.0,27.0,0.0,,6.208333333333333,14.0,89.3075,41.56250000000001,24.1
2019-02-28,-8.541666666666666,-4.2,-14.5,-14.158333333333333,64.625,79.0,54.0,0.0,,10.958333333333334,34.0,88.83875,27.9375,9.7
2019-03-01,-19.5625,-9.9,-26.0,-23.77916666666667,69.875,77.0,60.0,0.0,,18.666666666666668,34.0,89.84541666666667,10.225,3.2
2019-03-02,-25.054166666666664,-20.2,-30.8,-29.679166666666664,66.79166666666667,76.0,52.0,0.0,,6.333333333333333,16.0,90.49791666666665,18.495833333333334,6.4
2019-03-03,-20.766666666666666,-14.1,-26.8,-27.391666666666666,58.041666666666664,73.0,38.0,0.0,,5.5,11.0,90.35208333333333,42.90833333333334,24.1
2019-03-04,-15.191666666666668,-7.1,-22.5,-23.40833333333333,53.25,74.0,31.0,0.0,,7.625,19.0,90.00416666666666,43.916666666666664,16.1
2019-03-05,-13.120833333333332,-6.8,-18.9,-20.633333333333333,55.083333333333336,69.0,36.0,0.0,,6.083333333333333,14.0,89.70083333333334,44.25,24.1
2019-03-06,-16.820833333333333,-12.2,-22.2,-20.462500000000002,73.95833333333333,82.0,67.0,0.0,,17.375,34.0,89.0025,22.337500000000002,6.4
2019-03-07,-12.933333333333332,-9.0,-16.9,-16.416666666666668,75.95833333333333,85.0,62.0,0.0,,14.25,28.0,87.80874999999999,18.337500000000002,1.6
2019-03-08,-7.483333333333333,-4.6,-11.6,-10.983333333333334,76.45833333333333,85.0,67.0,0.0,,6.416666666666667,14.0,87.96166666666666,17.1,8.1
2019-03-09,-5.604166666666667,-3.1,-14.5,-12.529166666666667,59.375,77.0,45.0,0.0,,9.0,19.0,88.49166666666667,37.0,19.3
2019-03-10,-5.908333333333334,1.3,-15.2,-13.795833333333334,55.958333333333336,74.0,34.0,0.0,,10.833333333333334,21.0,88.64833333333333,45.929166666666674,24.1
2019-03-11,5.1499999999999995,11.4,-2.5,-8.191666666666666,38.166666666666664,52.0,24.0,0.0,,17.166666666666668,40.0,87.81041666666665,45.59583333333334,16.1
2019-03-12,1.0374999999999999,4.5,-2.0,-5.504166666666666,64.75,92.0,39.0,0.0,,13.75,38.0,87.71166666666666,19.833333333333336,0.8
2019-03-13,-1.8083333333333333,1.0,-4.8,-6.920833333333333,69.08333333333333,88.0,54.0,0.0,,12.0,22.0,89.00041666666668,24.24166666666667,11.3
2019-03-14,-2.1166666666666667,2.3,-6.9,-10.691666666666668,53.416666666666664,75.0,34.0,0.0,,12.0,34.0,89.49666666666667,41.56666666666667,24.1
2019-03-15,0.6708333333333334,2.9,-2.3,-7.6375,54.625,75.0,41.0,0.0,,17.375,36.0,89.49374999999999,39.541666666666664,24.1
2019-03-16,-0.8541666666666666,3.6,-7.0,-7.704166666666667,62.0,82.0,40.0,0.0,,8.0,16.0,89.70083333333334,42.233333333333334,24.1
2019-03-17,2.533333333333333,9.6,-4.5,-5.108333333333333,58.958333333333336,80.0,37.0,0.0,,7.25,16.0,89.81875000000001,45.929166666666674,24.1
2019-03-18,4.8625,11.4,-1.7,-6.216666666666666,47.458333333333336,71.0,23.0,0.0,,8.125,21.0,89.80833333333334,44.587500000000006,24.1
2019-03-19,7.170833333333333,15.9,-0.3,-4.145833333333333,47.333333333333336,67.0,27.0,0.0,,5.833333333333333,14.0,89.6225,46.604166666666664,24.1
2019-03-20,6.916666666666667,16.4,-1.4,-2.9250000000000003,52.5,75.0,27.0,0.0,,5.416666666666667,16.0,89.35708333333334,44.925000000000004,24.1
2019-03-21,6.254166666666666,13.4,-1.4,-0.75,62.833333333333336,84.0,32.0,0.0,,8.583333333333334,21.0,89.145,35.325,19.3
2019-03-22,6.354166666666667,14.8,-2.5,-0.5333333333333333,66.75,92.0,31.0,0.0,,7.833333333333333,17.0,88.575,40.22916666666667,24.1
2019-03-23,3.6208333333333336,10.6,-1.6,-0.6,75.58333333333333,95.0,51.0,0.0,,13.791666666666666,25.0,88.94958333333334,19.6,0.2
2019-03-24,0.09166666666666667,1.6,-0.8,-0.5291666666666667,95.75,97.0,93.0,0.0,,13.208333333333334,21.0,89.75083333333333,2.4416666666666664,0.2
2019-03-25,2.4499999999999997,10.0,-1.5,0.1875,86.16666666666667,96.0,61.0,0.0,,13.666666666666666,20.0,89.07375,7.879166666666667,0.4
2019-03-26,4.554166666666666,11.7,0.4,-0.7000000000000001,72.16666666666667,96.0,28.0,0.0,,15.708333333333334,35.0,88.30624999999999,35.4,1.0
2019-03-27,1.4791666666666667,5.1,-1.8,-1.6208333333333333,80.91666666666667,95.0,59.0,0.0,,15.541666666666666,25.0,89.30416666666667,18.504166666666666,2.0
2019-03-28,1.8499999999999999,8.1,-3.2,-4.279166666666667,65.875,85.0,42.0,0.0,,15.291666666666666,26.0,89.59958333333333,36.19166666666667,24.1
2019-03-29,3.6458333333333335,9.4,-2.3,-5.133333333333334,55.833333333333336,83.0,32.0,0.0,,10.541666666666666,20.0,89.8775,45.25833333333333,24.1
2019-03-30,5.870833333333334,12.7,-0.8,-5.416666666666667,46.375,65.0,26.0,0.0,,16.791666666666668,32.0,89.89416666666666,45.59166666666667,24.1
2019-03-31,4.191666666666666,8.7,0.6,-4.016666666666667,57.25,84.0,35.0,0.0,,15.708333333333334,27.0,89.64333333333333,40.56666666666667,16.1
2019-04-01,3.725,7.7,0.0,-4.145833333333333,59.791666666666664,87.0,35.0,0.0,,17.125,27.0,89.36791666666666,31.858333333333334,16.1
2019-04-02,3.716666666666667,9.4,-1.5,-5.733333333333333,53.541666666666664,82.0,28.0,0.0,,12.541666666666666,29.0,88.8825,46.6,24.1
2019-04-03,5.366666666666667,12.1,-2.6,-6.629166666666666,45.75,73.0,23.0,0.0,,10.416666666666666,27.0,88.06791666666668,44.25416666666667,24.1
2019-04-04,7.433333333333334,12.0,1.1,-2.5708333333333333,50.708333333333336,80.0,36.0,0.0,,16.083333333333332,35.0,88.38458333333334,40.0375,8.1
2019-04-05,4.254166666666666,9.9,-1.8,-1.1583333333333334,70.33333333333333,95.0,46.0,0.0,,17.041666666666668,28.0,88.33333333333333,15.612500000000002,0.4
2019-04-06,6.891666666666667,12.8,1.3,-5.370833333333334,47.333333333333336,82.0,18.0,0.0,,19.625,38.0,87.60291666666666,44.59166666666667,16.1
2019-04-07,7.029166666666666,13.0,3.2,-7.541666666666667,36.25,61.0,20.0,0.0,,13.125,27.0,88.14416666666666,41.03333333333334,11.3
2019-04-08,7.579166666666667,13.6,-0.2,-8.570833333333333,32.75,60.0,19.0,0.0,,13.791666666666666,24.0,88.86416666666666,47.94583333333333,24.1
2019-04-09,5.604166666666667,13.0,-4.2,-7.7625,40.5,68.0,23.0,0.0,,11.583333333333334,22.0,88.74624999999999,41.229166666666664,24.1
2019-04-10,6.195833333333333,11.3,2.8,-2.954166666666667,53.791666666666664,73.0,29.0,0.0,,14.541666666666666,37.0,88.89875,24.908333333333335,20.9
2019-04-11,2.3833333333333333,5.3,0.3,0.15833333333333333,85.54166666666667,95.0,74.0,0.0,,13.125,25.0,88.6175,14.195833333333333,1.0
2019-04-12,2.3625000000000003,7.4,-1.1,-2.0541666666666667,74.79166666666667,95.0,47.0,0.0,,13.625,27.0,88.67750000000001,15.554166666666667,6.4
2019-04-13,5.575,10.7,-1.0,-5.304166666666666,48.666666666666664,79.0,28.0,0.0,,10.125,19.0,87.78541666666666,46.26666666666667,24.1
2019-04-14,5.079166666666667,8.9,1.8,-4.420833333333333,51.0,70.0,37.0,0.0,,16.541666666666668,40.0,87.38416666666666,34.5875,19.3
2019-04-15,3.6,8.7,-4.0,-7.45,47.375,74.0,27.0,0.0,,7.75,27.0,87.95083333333334,44.929166666666674,16.1
2019-04-16,5.1000000000000005,11.8,-3.5,-8.033333333333333,42.75,73.0,20.0,0.0,,8.708333333333334,18.0,88.35708333333334,48.95416666666667,24.1
2019-04-17,8.066666666666666,14.1,2.0,-7.9624999999999995,33.416666666666664,57.0,16.0,0.0,,15.625,37.0,88.63791666666667,46.94166666666667,24.1
2019-04-18,10.670833333333334,19.3,1.7,-2.1999999999999997,43.416666666666664,70.0,23.0,0.0,,12.583333333333334,30.0,88.87791666666668,46.270833333333336,24.1
2019-04-19,6.4875,12.3,2.7,0.8458333333333333,68.875,91.0,42.0,0.0,,15.375,39.0,88.36166666666666,28.220833333333335,9.7
2019-04-20,5.541666666666667,10.9,0.9,-2.6458333333333335,59.0,89.0,34.0,0.0,,10.458333333333334,20.0,88.75583333333333,36.795833333333334,22.5
2019-04-21,8.845833333333333,15.9,0.7,-4.866666666666666,40.666666666666664,67.0,18.0,0.0,,10.416666666666666,29.0,89.28333333333335,48.616666666666674,24.1
2019-04-22,11.25,19.6,0.7,-5.716666666666666,31.333333333333332,46.0,19.0,0.0,,14.75,40.0,88.76375,47.612500000000004,24.1
2019-04-23,11.929166666666667,16.9,6.1,-3.8708333333333336,35.875,68.0,17.0,0.0,,16.083333333333332,31.0,88.51166666666667,46.94166666666667,24.1
2019-04-24,6.504166666666666,12.4,2.3,-4.929166666666666,45.541666666666664,72.0,25.0,0.0,,16.916666666666668,41.0,88.99291666666666,41.56250000000001,16.1
2019-04-25,6.095833333333334,11.9,-0.4,-9.216666666666667,33.708333333333336,47.0,21.0,0.0,,11.125,26.0,89.46749999999999,43.24583333333334,24.1
2019-04-26,4.860869565217391,9.2,0.0,-6.234782608695652,45.130434782608695,67.0,34.0,0.0,,18.695652173913043,27.0,88.8991304347826,33.56521739130435,24.1
2019-04-27,0.7916666666666666,4.7,-2.6,-1.3416666666666668,85.95833333333333,94.0,69.0,0.0,,29.416666666666668,63.0,88.40083333333332,9.479166666666666,0.2
2019-04-28,-1.0791666666666666,2.2,-4.8,-7.158333333333334,65.45833333333333,93.0,33.0,0.0,,18.458333333333332,32.0,89.77416666666666,38.68333333333334,1.2
2019-04-29,0.30416666666666664,3.8,-4.4,-6.8374999999999995,61.708333333333336,88.0,32.0,0.0,,7.625,20.0,89.64083333333333,46.270833333333336,24.1
2019-04-30,-0.13749999999999998,3.2,-3.7,-5.433333333333334,68.45833333333333,89.0,46.0,0.0,,15.541666666666666,34.0,89.26625,28.566666666666666,3.2
2019-05-01,2.1333333333333333,6.7,-2.3,-4.3500000000000005,63.958333333333336,86.0,45.0,0.0,,13.833333333333334,22.0,88.56,27.075000000000003,11.3
2019-05-02,3.2416666666666667,10.1,-0.4,-1.7458333333333333,71.75,88.0,43.0,0.0,,15.583333333333334,32.0,88.38541666666667,22.320833333333336,9.7
2019-05-03,2.8249999999999997,8.1,-0.4,-1.3625,74.16666666666667,85.0,58.0,0.0,,17.708333333333332,33.0,88.63125000000001,26.46666666666667,12.9
2019-05-04,-1.2541666666666667,-0.6,-2.5,-2.8874999999999997,88.70833333333333,93.0,79.0,0.0,,13.5,25.0,88.98416666666667,6.808333333333334,1.2
2019-05-05,-0.3166666666666667,2.5,-3.2,-2.9583333333333335,82.875,93.0,73.0,0.0,,12.75,22.0,89.06625000000001,15.625,2.0
2019-05-06,5.233333333333333,11.6,-2.5,-1.5999999999999999,64.54166666666667,91.0,39.0,0.0,,8.208333333333334,17.0,89.03833333333334,18.908333333333335,9.7
2019-05-07,6.129166666666666,11.3,0.8,1.9749999999999999,75.54166666666667,90.0,54.0,0.0,,10.75,21.0,89.35000000000001,20.445833333333336,9.7
2019-05-08,7.041666666666667,11.7,2.6,2.533333333333333,74.29166666666667,93.0,50.0,0.0,,8.791666666666666,35.0,89.79166666666667,26.004166666666666,4.8
2019-05-09,10.770833333333334,17.0,2.8,0.5708333333333333,53.916666666666664,86.0,24.0,0.0,,9.458333333333334,21.0,89.2725,47.949999999999996,16.1
2019-05-10,14.033333333333333,19.0,9.0,0.9458333333333333,41.875,57.0,28.0,0.0,,25.375,39.0,88.915,44.925000000000004,24.1
2019-05-11,13.720833333333333,23.4,2.2,0.425,43.75,74.0,22.0,0.0,,10.125,23.0,88.6675,48.62083333333334,24.1
2019-05-12,17.099999999999998,21.4,12.7,3.845833333333333,41.416666666666664,53.0,33.0,0.0,,13.75,29.0,88.1725,46.94166666666667,24.1
2019-05-13,13.5,18.9,6.8,1.5166666666666666,45.833333333333336,72.0,29.0,0.0,,12.541666666666666,18.0,88.53916666666667,45.26666666666667,16.1
2019-05-14,13.766666666666666,19.6,8.5,5.925,60.291666666666664,80.0,36.0,0.0,,10.0,20.0,88.54083333333334,36.2125,16.1
2019-05-15,12.095833333333333,16.4,8.1,5.2375,64.20833333333333,87.0,40.0,0.0,,19.833333333333332,34.0,88.57333333333334,39.56666666666667,16.1
2019-05-16,6.929166666666667,8.2,5.7,3.283333333333333,77.91666666666667,89.0,64.0,0.0,,16.25,28.0,88.87291666666665,19.566666666666666,9.7
2019-05-17,4.970833333333333,7.2,2.7,2.783333333333333,85.79166666666667,92.0,76.0,0.0,,14.75,29.0,88.73208333333334,12.354166666666666,6.4
2019-05-18,3.85,6.1,2.2,1.5833333333333333,85.33333333333333,93.0,72.0,0.0,,20.333333333333332,32.0,89.2,16.695833333333333,6.4
2019-05-19,6.0874999999999995,11.1,2.0,-0.3416666666666666,66.20833333333333,93.0,41.0,0.0,,16.208333333333332,26.0,89.20125,31.333333333333332,4.0
2019-05-20,5.375,9.6,-1.4,-1.9000000000000001,60.791666666666664,83.0,44.0,0.0,,13.166666666666666,28.0,88.90625,48.62083333333334,24.1
2019-05-21,5.758333333333333,7.4,4.0,2.5541666666666667,80.20833333333333,92.0,63.0,0.0,,7.875,15.0,88.84583333333335,18.575,8.1
2019-05-22,10.933333333333332,17.4,3.7,2.441666666666667,61.458333333333336,96.0,29.0,0.0,,6.75,11.0,89.31875000000001,26.354166666666668,4.8
2019-05-23,13.5625,20.2,6.6,1.4749999999999999,46.708333333333336,69.0,24.0,0.0,,10.833333333333334,30.0,88.93333333333334,39.88333333333333,24.1
2019-05-24,11.2125,16.6,7.2,5.495833333333334,68.83333333333333,87.0,49.0,0.0,,18.0,43.0,88.49208333333333,26.458333333333332,19.3
2019-05-25,8.612499999999999,11.6,4.5,5.579166666666667,81.83333333333333,93.0,55.0,0.0,,16.166666666666668,32.0,88.96083333333333,16.545833333333334,3.2
2019-05-26,10.404166666666667,16.7,1.6,0.6749999999999999,54.916666666666664,86.0,32.0,0.0,,6.5,21.0,89.42708333333333,34.5375,8.1
2019-05-27,13.116666666666667,19.5,4.3,1.5041666666666667,47.5,71.0,30.0,0.0,,11.208333333333334,22.0,89.11666666666667,38.55416666666667,24.1
2019-05-28,14.845833333333333,21.8,6.8,-0.29583333333333334,41.041666666666664,74.0,14.0,0.0,,8.791666666666666,17.0,88.9925,17.241666666666667,9.7
2019-05-29,17.895833333333332,26.3,5.9,2.891666666666667,39.541666666666664,67.0,21.0,0.0,,8.166666666666666,14.0,88.63583333333332,9.200000000000001,6.4
2019-05-30,17.849999999999998,23.6,12.2,4.529166666666667,42.458333333333336,62.0,27.0,0.0,,20.166666666666668,32.0,88.99166666666667,13.370833333333335,2.8
2019-05-31,15.841666666666667,21.6,10.2,5.504166666666666,50.833333333333336,68.0,36.0,0.0,,11.166666666666666,28.0,89.23541666666667,6.970833333333334,1.0
2019-06-01,18.666666666666668,27.2,8.3,5.779166666666666,47.75,81.0,21.0,0.0,,9.0,25.0,88.67750000000001,20.85,8.1
2019-06-02,19.808333333333334,25.4,11.8,6.220833333333334,42.0,58.0,26.0,0.0,,14.75,33.0,88.30624999999999,26.96666666666667,8.1
2019-06-03,18.095833333333335,24.8,11.9,6.916666666666667,48.791666666666664,65.0,33.0,0.0,,18.166666666666668,54.0,88.15750000000001,27.020833333333332,4.8
2019-06-04,15.383333333333333,22.7,8.8,2.9,46.958333333333336,70.0,15.0,0.0,,20.5,44.0,88.76375,30.97083333333333,11.3
2019-06-05,15.525,22.4,7.0,1.0375,41.708333333333336,72.0,19.0,0.0,,12.583333333333334,26.0,88.6075,38.545833333333334,24.1
2019-06-06,11.616666666666667,16.3,7.9,4.995833333333334,64.66666666666667,87.0,46.0,0.0,,18.208333333333332,32.0,88.17916666666667,30.770833333333332,8.1
2019-06-07,4.6000000000000005,7.7,3.1,2.3874999999999997,85.58333333333333,91.0,75.0,0.0,,22.791666666666668,36.0,88.46291666666667,17.308333333333334,8.1
2019-06-08,8.254166666666666,13.2,4.6,1.7249999999999999,65.125,86.0,39.0,0.0,,12.791666666666666,39.0,89.30458333333333,35.46666666666667,11.3
2019-06-09,11.433333333333332,19.0,4.2,2.475,59.083333333333336,88.0,20.0,0.0,,10.708333333333334,25.0,89.7075,49.62916666666667,24.1
2019-06-10,13.637500000000001,18.9,7.1,3.420833333333333,53.583333333333336,81.0,31.0,0.0,,12.666666666666666,25.0,89.50708333333334,47.28333333333334,16.1
2019-06-11,15.379166666666668,21.0,8.4,6.058333333333334,55.083333333333336,80.0,39.0,0.0,,8.708333333333334,15.0,89.76291666666667,51.979166666666664,24.1
2019-06-12,18.7625,24.2,10.0,6.195833333333333,46.291666666666664,77.0,28.0,0.0,,8.625,22.0,89.27333333333333,50.300000000000004,24.1
2019-06-13,18.6125,27.1,13.8,9.291666666666666,56.416666666666664,80.0,30.0,0.0,,14.875,45.0,88.43,41.5,14.5
2019-06-14,14.920833333333334,19.4,12.3,8.995833333333334,68.70833333333333,87.0,46.0,0.0,,17.458333333333332,32.0,88.70166666666667,26.662500000000005,8.1
2019-06-15,15.69090909090909,21.0,11.9,6.504545454545454,55.22727272727273,74.0,37.0,0.0,,13.545454545454545,20.0,89.13136363636363,36.195454545454545,16.1
2019-06-16,16.175,22.2,8.5,6.9875,58.25,92.0,31.0,0.0,,12.583333333333334,40.0,89.17833333333334,48.291666666666664,16.1
2019-06-17,16.608333333333334,23.8,8.5,8.4625,60.666666666666664,86.0,36.0,0.0,,16.0,36.0,89.08541666666667,35.19583333333333,24.1
2019-06-18,16.170833333333334,21.2,11.5,9.929166666666667,67.0,80.0,50.0,0.0,,15.083333333333334,32.0,88.68291666666666,25.120833333333337,16.1
2019-06-19,10.420833333333333,13.8,7.5,5.529166666666666,72.95833333333333,93.0,54.0,0.0,,24.125,44.0,88.35208333333333,20.46666666666667,4.0
2019-06-20,8.1625,11.2,5.7,3.6041666666666665,73.5,93.0,57.0,0.0,,21.041666666666668,37.0,88.32208333333334,21.77916666666667,6.4
2019-06-21,9.045833333333333,11.8,5.3,7.375,89.91666666666667,97.0,74.0,0.0,,23.458333333333332,42.0,88.91666666666667,13.404166666666667,3.2
2019-06-22,13.8375,20.0,8.1,6.7875000000000005,64.5,85.0,39.0,0.0,,21.666666666666668,33.0,88.93166666666667,28.820833333333336,11.3
2019-06-23,13.262500000000001,18.1,10.3,7.754166666666666,70.08333333333333,87.0,44.0,0.0,,11.458333333333334,25.0,88.54833333333333,19.970833333333335,9.7
2019-06-24,13.391666666666666,18.0,9.3,5.770833333333333,61.041666666666664,81.0,43.0,0.0,,12.666666666666666,26.0,88.52,38.31666666666667,8.1
2019-06-25,13.0625,17.1,9.2,6.354166666666667,64.625,83.0,47.0,0.0,,14.208333333333334,37.0,88.67125,47.087500000000006,11.3
2019-06-26,15.008333333333333,20.7,9.0,7.220833333333334,61.375,78.0,33.0,0.0,,10.708333333333334,23.0,88.96541666666667,47.28333333333334,16.1
2019-06-27,12.683333333333332,16.0,9.1,10.595833333333333,87.25,94.0,76.0,0.0,,15.0,28.0,89.09625,17.76666666666667,6.4
2019-06-28,14.791666666666666,21.5,6.3,3.1958333333333333,52.833333333333336,93.0,20.0,0.0,,11.625,22.0,88.96375,46.60833333333334,24.1
2019-06-29,15.450000000000001,20.9,7.4,1.429166666666667,41.958333333333336,78.0,23.0,0.0,,19.708333333333332,35.0,89.04875,48.28333333333333,24.1
2019-06-30,15.762500000000001,21.5,10.2,6.8125,56.625,77.0,37.0,0.0,,8.666666666666666,18.0,89.44,54.6625,24.1
2019-07-01,14.487499999999999,24.2,9.0,5.154166666666667,58.208333333333336,86.0,21.0,0.0,,19.125,54.0,88.97583333333334,40.56666666666667,16.1
2019-07-02,11.658333333333333,17.3,7.1,5.104166666666667,67.16666666666667,93.0,36.0,0.0,,10.291666666666666,17.0,89.17125,26.016666666666666,11.3
2019-07-03,12.495833333333332,17.3,7.6,7.345833333333334,71.5,90.0,54.0,0.0,,11.5,28.0,89.00999999999999,34.6625,11.3
2019-07-04,9.729166666666666,11.2,8.8,8.508333333333333,92.04166666666667,96.0,84.0,0.0,,12.833333333333334,21.0,89.29666666666667,9.808333333333334,4.8
2019-07-05,11.204166666666666,14.1,8.4,8.487499999999999,83.70833333333333,94.0,70.0,0.0,,11.208333333333334,22.0,89.86583333333333,17.695833333333333,6.4
2019-07-06,15.42608695652174,22.7,11.1,11.256521739130434,77.21739130434783,94.0,52.0,0.0,,17.043478260869566,26.0,89.2195652173913,19.234782608695653,6.4
2019-07-07,14.225,19.9,10.1,9.9,76.04166666666667,89.0,54.0,0.0,,11.291666666666666,27.0,88.73625,22.720833333333335,8.1
2019-07-08,14.441666666666668,18.8,10.4,8.841666666666667,69.79166666666667,85.0,54.0,0.0,,12.083333333333334,18.0,88.91291666666666,22.76666666666667,16.1
2019-07-09,15.295833333333334,20.6,11.5,11.108333333333334,76.95833333333333,90.0,57.0,0.0,,14.791666666666666,27.0,89.26916666666666,15.966666666666667,8.1
2019-07-10,18.662499999999998,25.1,12.2,9.700000000000001,60.041666666666664,92.0,30.0,0.0,,13.375,21.0,88.955,20.0,8.1
2019-07-11,18.095833333333335,21.9,12.7,11.595833333333333,67.625,96.0,32.0,0.0,,11.75,22.0,88.9975,30.15416666666667,0.6
2019-07-12,19.508333333333333,25.2,12.9,10.0625,56.833333333333336,84.0,31.0,0.0,,10.125,22.0,88.95958333333334,43.92083333333334,24.1
2019-07-13,18.220833333333335,24.6,13.2,11.233333333333334,65.0,84.0,45.0,0.0,,15.125,26.0,88.84666666666668,38.145833333333336,11.3
2019-07-14,16.633333333333333,22.6,11.8,9.158333333333333,62.583333333333336,84.0,46.0,0.0,,13.958333333333334,31.0,88.86041666666667,46.40833333333334,11.3
2019-07-15,16.854166666666668,21.4,10.0,8.316666666666666,58.166666666666664,79.0,39.0,0.0,,7.791666666666667,23.0,89.08125,40.362500000000004,12.9
2019-07-16,14.920833333333333,18.9,11.6,10.666666666666666,76.95833333333333,96.0,51.0,0.0,,9.375,34.0,88.83958333333334,25.566666666666666,1.6
2019-07-17,16.508333333333333,22.3,9.6,8.670833333333333,62.125,88.0,41.0,0.0,,10.833333333333334,23.0,88.15499999999999,44.925000000000004,24.1
2019-07-18,14.508333333333333,19.4,9.8,3.9958333333333336,51.208333333333336,79.0,28.0,0.0,,20.958333333333332,45.0,87.98125,39.020833333333336,20.9
2019-07-19,11.991666666666667,14.7,8.0,3.7541666666666664,58.416666666666664,87.0,39.0,0.0,,21.583333333333332,37.0,88.54125,29.691666666666666,12.9
