date,era5_u10_mean_ms,era5_v10_mean_ms,era5_wind_speed_mean_ms,era5_wind_speed_max_ms,era5_wind_from_deg,era5_t2m_mean_c,era5_t2m_max_c,era5_t2m_min_c,era5_d2m_mean_c,era5_sp_mean_hpa
2019-08-11,-2.0856742833333333,1.8953132650000002,3.0290226080386815,4.3701534938628015,132.2623422544722,12.713241666666704,16.94485000000003,10.416250000000048,10.17408000000006,891.4895691666666
2019-08-12,0.3656794205416667,-2.41656685,2.6728384176970335,3.6832073988551133,351.39517768213807,13.211448333333351,17.083280000000002,11.346150000000023,11.48442166666672,891.35811875
2019-08-13,-0.31095822208333335,0.220033012,1.1865904765608946,1.7903732759660735,125.28309890792747,13.62539750000002,20.122950000000003,9.850369999999998,10.538687083333343,895.66806
2019-08-14,0.7610747023750001,-0.2989546499583334,1.2939210960477496,2.6626112509136655,291.44519390903037,14.207438749999994,22.396900000000016,8.21902,9.364496250000059,894.8040508333333
2019-08-15,2.2241535147250002,-0.3801886216666666,2.386054316249424,3.5976869637262645,279.70017768419393,16.23010208333335,24.332940000000008,9.494780000000048,8.064412500000003,892.393505
2019-08-16,1.711805343208333,-1.4789129735833333,2.814546314338294,5.947755677752186,310.8253511683261,13.649012500000026,24.025840000000017,10.229399999999998,8.711997083333358,887.702365
2019-08-17,1.131493245,-0.60001627825,1.9669780576108125,4.199994901324916,297.9364306885108,10.31972833333333,18.027980000000014,3.803030000000035,4.534115833333374,888.7538741666666
2019-08-18,0.8723602395833333,0.5595607780416667,1.9075339177076496,3.015560328878429,237.32254174059662,15.013440416666697,24.97616000000005,8.83874000000003,6.007952500000044,882.1995729166666
2019-08-19,-1.2999331102083334,-1.7160663666666667,2.7038904656616154,4.39362191686583,37.14420112052517,13.366218333333336,23.504050000000007,6.754420000000039,7.915947916666653,885.92332
2019-08-20,-1.6054369583333334,2.01287779275,2.7917446010931823,3.976738679221984,141.42473537624736,15.359160416666725,25.740560000000016,7.876860000000022,8.516786250000052,893.8037175
2019-08-21,-1.0920340240416666,3.021822595833333,3.358748181056029,4.584976847525891,160.1310274569504,19.22787416666671,31.483670000000018,10.818870000000004,8.965714166666714,889.71013125
2019-08-22,0.02731705250000001,-0.05977185833333334,2.194075467730423,3.2623715707639325,335.43855796384275,17.871038750000025,30.867330000000038,14.29104000000001,9.926467083333364,885.1264704166667
2019-08-23,-1.0007050797916668,2.0553824145833333,3.5627329928350573,6.2796109080900635,154.03991521384913,14.78142250000002,23.08053000000001,10.086970000000008,10.721038749999991,889.8319545833334
2019-08-24,1.179030739,-0.6913045289166666,1.6011564222943102,2.79798986731988,300.38449938520193,15.836797083333352,22.24496000000005,8.787200000000041,8.703807916666676,883.5494725000001
2019-08-25,0.96703402375,-1.0250911680916668,1.9015747163691359,3.3705335858805796,316.66931681084895,11.96243874999999,20.384119999999996,6.4446700000000305,8.032906250000053,886.9101291666667
2019-08-26,2.392470670833333,-1.5154348966666669,3.0518006007894383,3.860403910371517,302.35092119031776,11.263275416666659,16.91485,6.665549999999996,6.216144583333346,893.9150912499999
2019-08-27,0.9785728512916667,0.3177496505833334,2.0704135481389283,3.746635242689317,252.01101320044853,11.359637916666713,23.44174000000004,2.6377500000000396,3.096207500000048,895.6605225000001
2019-08-28,0.45710309375,-0.8602186870833334,2.9108412480632957,4.525803026544876,332.01471236582756,14.895022500000039,23.586760000000027,10.894980000000032,7.515945833333376,889.9803912499999
2019-08-29,-1.9623584625,0.8758564045833334,2.696759477324889,4.790706606402434,114.05256587525648,14.732344166666678,20.400450000000035,10.231600000000014,6.02040791666667,894.1917983333334
2019-08-30,-2.014889404583333,-0.17389997074999997,2.111256191998077,4.303217197820209,85.06717119450201,12.891895833333365,19.573820000000012,5.995900000000006,6.128601250000031,893.18252125
2019-08-31,0.20753542625,-0.8754393284,1.439057289965706,3.759557900994287,346.66341380363616,12.59147583333339,19.46215000000001,5.551900000000046,9.282562083333346,893.4439458333334
2019-09-01,-1.9332879375,0.8130944591666666,2.8482150624042166,4.056454578402954,112.81045243751021,12.928137916666685,18.21640000000002,10.854579999999999,11.335117083333387,893.5884925000001
2019-09-02,0.6224060070833334,-1.0502560866666666,2.533561764864462,4.246236896544554,329.3480388386689,14.476862916666676,20.558070000000043,9.795130000000029,9.69000541666668,890.2409370833333
2019-09-03,0.36481920062499995,0.7717990791666667,1.8198289985774336,2.9113640468512556,205.29948103151685,14.307852916666718,24.698500000000024,6.0785999999999945,6.3152120833333925,893.1613079166667
2019-09-04,1.3636779733333333,-0.22905985416666666,3.022621399664174,4.95474326047592,279.5350811297931,16.837491666666722,24.46356000000003,9.601650000000006,7.443564583333341,887.9934975
2019-09-05,0.22307904879166665,-0.5062732741666667,1.936919809218885,3.8010184739624977,336.22028460642787,15.23372708333335,24.197000000000003,9.045560000000023,8.64122500000002,895.0701495833334
2019-09-06,-2.0499159524999997,1.9803479408333333,2.9282386316708453,4.679308803686822,134.01109263457596,14.091137916666696,22.034940000000006,8.189540000000022,7.688390833333358,896.960225
2019-09-07,-1.1918163325,2.7820218375000003,3.068081465552758,3.681473785055363,156.80973972809227,15.157996250000053,24.84164000000004,9.428120000000035,10.08397958333336,893.8724520833332
2019-09-08,-1.1985829643541666,0.26345697166666665,2.5453945642918154,3.7442677639937507,102.39687261641356,14.228922916666704,24.043360000000007,9.41927000000004,9.780169166666667,889.0576504166668
2019-09-09,-2.6222235458333336,-1.1011015633333334,2.8878557057099443,3.7086553343410342,67.22190955269389,10.902380416666688,15.747700000000009,8.867270000000019,8.639283750000061,888.00316875
2019-09-10,-2.020587925,-1.4331010141666667,2.696022185150488,3.5667351758604116,54.65384640171936,7.280237916666692,9.377769999999998,5.877900000000011,6.429382500000031,892.7971108333335
2019-09-11,-1.4838199625,1.2916018179166666,2.2200802643317097,3.4652361570233277,131.03817684845293,8.694950833333337,14.650350000000003,6.28964000000002,6.541835416666686,895.0701375
2019-09-12,0.07362556250000002,1.6340033083333332,1.9653103278860822,3.0085521982289487,182.57991070711546,10.584727083333348,21.363500000000045,2.83322000000004,5.203642916666695,895.1451808333333
2019-09-13,1.4687073962500001,0.7522220599999999,2.409235321964722,3.3860449172222644,242.88001631852717,12.964489583333375,20.328580000000045,8.001900000000035,6.6219570833333705,888.3282616666665
2019-09-14,2.2732073291666666,0.9301942183333334,2.732027144282189,4.9107848239065985,247.74567012651127,11.837289999999996,20.2072,5.616880000000037,5.078233333333344,885.6562849999999
2019-09-15,1.4789066304166667,2.2559083333333336,2.817517272063677,4.333847868079271,213.24766087866243,14.763677500000028,22.568140000000028,9.443720000000042,5.597748749999994,881.7959954166668
2019-09-16,0.23063595783333332,1.041871378375,2.5155883781212927,3.9933871363800795,192.4821054097356,14.262045,21.99508000000003,8.333700000000022,5.944594166666718,880.6733366666666
2019-09-17,0.6234544175,-1.338540394625,1.930122770757392,3.378478006080542,335.02522223867885,12.070899583333357,19.828360000000032,7.219200000000001,8.011692500000038,882.7441416666667
2019-09-18,0.050446200000000024,-0.20437050312500002,1.617976199325042,2.7246122280818788,346.13444972502043,9.199570000000051,16.631560000000036,3.5119000000000256,6.041787916666692,886.1001708333334
2019-09-19,0.30816586333333335,-0.36693636,1.5010649695455134,2.2879509956108346,319.97529630239137,9.721147083333392,15.165430000000015,6.170740000000023,6.927524583333366,888.7153829166667
2019-09-20,1.23623719625,-0.8709557768749999,3.0190798260326965,4.389989941679216,305.165521699361,9.915897500000028,15.01740000000001,5.6726300000000265,4.846981666666693,886.47349125
2019-09-21,1.8844973083333334,0.24964777258333334,2.106767625748873,3.501206008467004,262.4537120401446,9.31590541666668,19.91628000000003,2.2549000000000206,4.378325416666655,889.40841625
2019-09-22,2.485686620833333,1.1270777416666666,2.85818713705789,3.8511953604137417,245.60917123832996,13.860475416666702,23.195899999999995,7.16357000000005,4.598439583333345,884.2910541666665
2019-09-23,1.47901789125,1.1427370783333333,2.6451528173767715,4.3495147720058425,232.30916478961322,12.77442666666667,19.826099999999997,7.426600000000008,4.775795000000016,882.9392725000001
2019-09-24,3.832557079166667,-0.8242969485416666,4.145701948213787,5.688342223098806,282.1381265274068,11.631710416666692,16.024320000000046,8.125480000000039,1.4680595833333427,884.5409408333333
2019-09-25,3.1828543333333332,-0.5238621997083334,3.296453036443823,4.889970648048587,279.3464484077977,9.747392083333352,16.14640000000003,5.444700000000012,-0.8782962500000053,889.7683041666668
2019-09-26,0.8064638808333333,-1.7007598891666669,2.680384351151807,5.737619353283936,334.63069481073137,8.77203000000003,14.539100000000019,5.394980000000032,1.8779354166666735,881.5089204166667
2019-09-27,0.6153850541666667,-1.5961685250000002,2.7589989566646977,4.693663140742839,338.9164085627659,2.419341250000059,6.276200000000017,0.09905000000003383,0.8893420833333607,887.40547125
2019-09-28,-3.4359156333333334,-2.730890908333333,4.439617454165319,5.404259059610215,51.522065512568474,-1.4583233333333396,2.5352400000000443,-2.7299600000000055,-4.487654999999961,896.8781479166668
2019-09-29,-2.5408363416666666,-3.7044137375,4.597557904448924,6.12571125100545,34.44600489364376,-2.2460624999999936,-1.1400999999999613,-3.0886999999999603,-3.0275758333332874,897.3239770833333
2019-09-30,-0.60347938675,-2.6073137933333332,2.8844604515072025,4.681524223775446,13.031990725228638,-2.3308366666666416,0.02838000000002694,-3.6469999999999914,-3.2237045833333013,894.8756795833334
2019-10-01,0.004898711666666648,1.3442885104166666,1.8711969134125448,2.577819464278065,180.20879019569443,-5.531921249999982,2.2642000000000166,-11.568849999999998,-7.6152812500000095,892.3349204166666
2019-10-02,0.62704340125,1.184196465,1.9992243423637888,2.7717875223244532,207.90164942179095,-0.8533108333332962,8.447660000000042,-7.482029999999952,-5.589466249999987,890.0722316666668
2019-10-03,0.33650525854166663,1.2318140708333334,1.8024919599278286,2.509821826848896,195.2791855020319,1.338763750000055,9.691370000000006,-3.2088999999999714,-2.684842500000002,887.7270899999999
2019-10-04,2.325931549,0.13677088429166664,2.599932381062209,3.2597784173503155,266.6347328531203,4.715245416666676,13.023340000000019,-0.5283599999999637,-1.5941429166666694,885.8406633333334
2019-10-05,3.784157441666667,-0.47958119406250005,3.9025850241114663,4.9129183424959395,277.222814582056,6.805265833333351,13.294520000000034,2.2817600000000198,-4.878992083333344,888.5508733333332
2019-10-06,4.2998892374999995,0.12046241887499999,4.32045830269943,5.2263436292046395,268.39526485988324,8.494779583333354,17.874960000000044,3.5762300000000096,-4.2708749999999895,891.4769175
2019-10-07,3.6253248858333333,2.0675315816666666,4.61511816441145,7.718110505862854,240.303782950281,9.814294583333378,17.018500000000017,3.089870000000019,-2.805387083333301,882.124375
2019-10-08,0.5619532360416667,-3.927973419583333,4.6792404046780405,6.873298770600197,351.85825944334044,0.15420875000000933,14.786100000000033,-5.5948999999999955,-2.2043304166666644,881.6983020833333
2019-10-09,1.62823487125,-2.189109166666667,2.823766105631805,3.9826522274108638,323.35854271257733,-6.741122916666654,-3.8444599999999696,-9.087319999999977,-9.300885833333325,896.8038099999999
2019-10-10,0.7385686220833333,0.6399116541666666,1.8870234702261002,2.8570133908830266,229.09364303700957,-6.2110208333332935,2.678860000000043,-11.778480000000002,-12.714734999999962,900.0928516666667
2019-10-11,0.9172490462499999,0.8603254985,2.074656861382831,2.9812501680504773,226.83416491465698,-1.8281624999999622,6.393550000000005,-6.603739999999959,-8.383757083333307,898.0110691666667
2019-10-12,0.39577357875,1.1817290016666666,1.7163286299146812,2.438512483982182,198.51624437764144,0.4813554166667018,11.234120000000019,-5.757599999999968,-5.283130833333303,889.94341
