date,pm25,pm25_station_count,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km,era5_u10_mean_ms,era5_v10_mean_ms,era5_wind_speed_mean_ms,era5_wind_speed_max_ms,era5_wind_from_deg,era5_t2m_mean_c,era5_t2m_max_c,era5_t2m_min_c,era5_d2m_mean_c,era5_sp_mean_hpa,fire_count,fire_frp_sum,fire_frp_mean,fire_nearest_km,fire_mean_km,fire_frp_dist_weighted_sum,fire_smoke_transport_index,upwind_fire_count,upwind_fire_frp_sum,upwind_fire_nearest_km
2019-02-07,14.5,1.0,-17.879166666666666,-11.6,-24.3,-21.820833333333336,72.125,82.0,61.0,0.0,,8.208333333333334,15.0,89.24041666666666,31.099999999999998,4.8,0.011815387916666678,1.6894620179166668,2.1461473852176796,2.9976056596228147,180.40069608972863,-21.27849791666665,-12.203399999999988,-25.50566999999998,-26.521038749999974,894.0156683333333,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-08,7.82,1.0,-18.954166666666666,-13.2,-23.9,-22.454166666666666,74.33333333333333,85.0,68.0,0.0,,20.041666666666668,40.0,89.68374999999999,5.5,2.0,-0.5690377595833334,-1.9968872179166668,2.9390674292420136,4.473870240850752,15.905559042335767,-17.57900666666663,-14.049399999999991,-19.84729999999999,-22.01556791666664,894.1133254166667,2.0,10.75,5.375,95.02056128280539,177.32507493719197,0.0876839429968223,0.0,0.0,0.0,399.5941996428686
2019-02-09,4.61,1.0,-26.141666666666666,-24.2,-28.0,-30.179166666666664,69.66666666666667,76.0,64.0,0.0,,14.125,21.0,90.16250000000001,13.816666666666668,4.8,-0.445163729375,-3.2339058291666665,3.4088043592412807,4.453630332160279,7.837799731176062,-24.70113166666667,-20.10472999999999,-27.556899999999985,-29.537015416666662,903.2203854166665,2.0,4.65,2.325,281.59827290835017,281.6272454406085,0.016453103724224087,5.819663035620483e-05,2.0,4.65,281.59827290835017
2019-02-10,7.96,1.0,-26.4375,-24.0,-29.2,-30.287499999999998,70.70833333333333,76.0,63.0,0.0,,13.625,21.0,88.59833333333334,14.637500000000001,1.6,-2.0892664583333334,2.1729342270833336,3.077386494188312,4.210972048544684,136.12458205782997,-27.15849583333332,-23.29885999999999,-30.288669999999968,-31.755901249999965,890.6076512499999,1.0,2.99,2.99,193.01044599007096,193.01044599007096,0.015411541294807507,5.8593352348569036e-05,1.0,2.99,193.01044599007096
2019-02-11,12.9,1.0,-23.204166666666666,-21.2,-26.4,-27.65416666666667,67.75,75.0,59.0,0.0,,10.5,22.0,88.37875000000001,14.025,3.2,-0.07875886958333332,-0.48149235625,1.1765828871035395,2.0513804894206484,9.289740367171362,-24.000880833333326,-20.702379999999977,-26.90925999999999,-28.63090166666666,883.0437795833334,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-12,15.6,1.0,-21.3125,-17.9,-27.4,-24.8625,73.58333333333333,77.0,67.0,0.0,,7.291666666666667,16.0,88.52875,16.616666666666667,1.6,0.020570761250000024,0.5156733127916667,1.468534154332853,2.6261003590590004,182.2843788708227,-23.118626250000005,-18.440309999999982,-26.402999999999963,-26.94338499999995,887.2956133333333,4.0,23.27,5.8175,297.2458954374088,335.86225843573936,0.07164322552438818,0.0,0.0,0.0,399.5941996428686
2019-02-13,10.9,1.0,-20.041666666666668,-17.2,-23.1,-23.383333333333336,75.20833333333333,81.0,66.0,0.0,,9.625,14.0,87.78958333333333,16.6875,3.2,-0.4930267340416667,1.0280799890416665,1.3032431677854388,2.4586817022236334,154.37945561248895,-21.255903749999987,-17.64108999999999,-25.221089999999975,-24.185546249999987,879.6488608333333,3.0,18.74,6.246666666666666,326.73810036563316,350.5772097467311,0.05547785363203801,0.0,0.0,0.0,399.5941996428686
2019-02-14,18.3,1.0,-18.3125,-11.0,-22.2,-21.979166666666668,73.79166666666667,81.0,61.0,0.0,,10.458333333333334,19.0,88.11833333333334,32.71666666666667,4.8,0.36423238666666663,1.7204411779166666,2.7741960454218657,3.8343386683131175,191.9535137164456,-23.183660000000003,-12.537499999999966,-28.86296999999999,-26.187527916666653,880.9743458333334,20.0,131.89000000000001,6.594500000000001,227.53099233553826,243.11799859865437,0.5548249646704053,0.0,0.0,0.0,399.5941996428686
2019-02-15,20.3,1.0,-18.845833333333335,-16.7,-22.1,-22.133333333333336,75.79166666666667,81.0,71.0,0.0,,11.083333333333334,19.0,87.93416666666667,7.108333333333333,1.6,-1.7429663275000002,0.8561999041666667,2.08453750410142,3.51377397226802,116.16172318313295,-20.71241999999998,-16.889399999999966,-23.40077999999997,-23.158284999999978,879.8659804166667,1.0,5.95,5.95,182.01311352744972,182.01311352744972,0.03251133148503904,0.0,0.0,0.0,399.5941996428686
2019-02-16,12.8,1.0,-16.462500000000002,-15.0,-18.1,-19.974999999999998,74.625,78.0,71.0,0.0,,27.125,39.0,88.57416666666667,3.966666666666667,2.0,0.9297637941666667,-3.280574795833333,3.4550776098823586,4.8525902697659795,344.17647974552915,-17.53728041666662,-15.52006,-18.259799999999984,-20.101901666666635,883.0837458333334,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-17,11.4,1.0,-17.741666666666667,-16.7,-19.2,-21.329166666666666,74.0,79.0,70.0,0.0,,20.583333333333332,32.0,89.77041666666666,5.470833333333334,2.4,0.8018207576249999,-4.0563176499999996,4.16797326380298,4.620817591803226,348.81837459894933,-17.270762083333324,-15.467259999999953,-18.45942999999997,-20.11710124999999,895.1729149999999,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-18,14.0,1.0,-18.929166666666667,-14.4,-22.8,-22.616666666666664,73.625,81.0,59.0,0.0,,11.583333333333334,21.0,89.33583333333333,19.195833333333336,4.0,0.164230978875,0.47786840350000004,1.7004430687401282,3.028814001351797,198.96651696291707,-21.80331958333329,-15.512549999999976,-28.246419999999972,-25.012677499999995,897.7229087500001,1.0,9.44,9.44,343.4239165151719,343.4239165151719,0.027408085058414248,0.0,0.0,0.0,399.5941996428686
2019-02-19,5.6,1.0,-6.916666666666667,-1.2,-20.3,-12.241666666666667,67.125,84.0,46.0,0.0,,9.125,17.0,88.09875,33.69583333333333,4.0,2.0090395566666666,0.7032362535520833,2.6735892163930917,3.9712075902038175,250.70811413685885,-13.825471249999964,-3.4457199999999943,-22.078599999999966,-17.809013749999963,883.9073291666666,3.0,13.61,4.536666666666666,266.44326089218,298.47454326447627,0.04490074139424782,0.0,0.0,0.0,399.5941996428686
2019-02-20,3.33,1.0,-6.495833333333334,-4.4,-13.5,-9.595833333333333,78.79166666666667,87.0,69.0,0.0,,20.583333333333332,43.0,88.21333333333332,11.299999999999999,2.4,1.9195251508333333,-2.219431552916667,3.3809723054755705,4.7579752912657804,319.14437591263544,-5.820367083333338,-3.047429999999963,-7.574619999999982,-8.494337083333335,879.7815908333333,1.0,2.99,2.99,302.0952333686688,302.0952333686688,0.009864886249672968,3.218964304398831e-05,1.0,2.99,302.0952333686688
2019-02-21,7.49,1.0,-14.354166666666666,-9.3,-18.3,-18.591666666666665,71.16666666666667,80.0,56.0,0.0,,13.208333333333334,34.0,88.97041666666667,40.020833333333336,19.3,0.81902440175,-1.4651521049999998,3.0119762925721894,5.601132484232114,330.79467927352823,-13.901653333333286,-5.586770000000001,-21.47285999999997,-16.87985249999997,890.7546566666667,4.0,72.67,18.1675,194.66681903882144,269.0125041467633,0.25338142883820636,0.0008922786778161423,4.0,72.67,194.66681903882144
2019-02-22,6.68,1.0,-6.645833333333333,0.0,-16.5,-15.658333333333333,51.541666666666664,77.0,33.0,0.0,,14.75,32.0,87.91875,42.57083333333333,24.1,1.7262814880833333,0.7131563819999999,2.7695447564321776,3.575166773214444,247.55364385048793,-11.924211666666622,-2.2554999999999836,-18.996129999999965,-17.456556249999977,881.1312325,3.0,118.81,39.60333333333333,130.1233356648976,141.70775654524013,0.9011884952175171,0.0015983881830423411,0.0,0.0,399.5941996428686
2019-02-23,1.87,1.0,-14.8375,-6.5,-18.3,-18.379166666666666,75.04166666666667,85.0,55.0,0.0,,22.083333333333332,43.0,89.43333333333334,9.091666666666667,1.0,0.07029788141666667,-3.415136964166667,3.4959811007667345,6.376586354051716,358.8207784249113,-11.764833333333343,-2.563850000000002,-15.855099999999993,-16.06946583333331,888.8412825,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-24,1.46,1.0,-19.3125,-17.0,-24.1,-23.079166666666666,72.95833333333333,81.0,57.0,0.0,,12.166666666666666,21.0,89.73291666666667,15.495833333333335,4.8,-1.8673349958333334,0.6067701954166667,2.358179183638261,3.1028279902768134,108.00100676389266,-18.923961249999962,-15.158329999999978,-22.422029999999978,-22.42951708333331,898.6559729166667,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-02-25,14.6,1.0,-23.066666666666666,-17.9,-28.4,-26.508333333333336,74.125,81.0,62.0,0.0,,6.208333333333333,16.0,89.52999999999999,15.287500000000001,1.6,-0.8948669441666667,1.23189226625,1.8944783150835942,3.0896923567671735,144.00472409993262,-23.413819166666627,-18.266029999999972,-27.42549999999997,-27.35454249999998,896.0354245833332,1.0,3.34,3.34,314.45770825472687,314.45770825472687,0.01058779009864297,0.0,0.0,0.0,399.5941996428686
2019-02-26,9.44,1.0,-17.712500000000002,-11.6,-24.1,-23.462500000000002,62.583333333333336,77.0,44.0,0.0,,8.166666666666666,20.0,89.56083333333333,36.0125,8.1,0.291323987375,-0.6313889745833333,1.9355556865777357,3.0676136394241205,335.23131649490557,-21.551481666666632,-13.475199999999973,-27.217539999999985,-26.26459374999999,895.4959454166667,4.0,24.28,6.07,204.77657581303012,274.864137578054,0.09705520213745095,0.00011444738127240347,0.0,0.0,399.5941996428686
2019-02-27,8.05,1.0,-10.720833333333333,-2.2,-20.2,-19.704166666666666,50.208333333333336,70.0,27.0,0.0,,6.208333333333333,14.0,89.3075,41.56250000000001,24.1,1.73163478375,-0.008895876041666676,2.201221981923219,2.826166492161821,270.29434132025017,-16.557777499999986,-4.284279999999967,-22.85349999999997,-23.731550416666664,895.0530862500001,22.0,418.34,19.015454545454546,125.31217403981182,239.0502373823548,1.8674613205333315,0.004946361755631697,2.0,14.700000000000001,333.4462755629251
2019-02-28,5.0,1.0,-8.541666666666666,-4.2,-14.5,-14.158333333333333,64.625,79.0,54.0,0.0,,10.958333333333334,34.0,88.83875,27.9375,9.7,1.4560667633333333,-1.2705993683749999,2.1789292140702807,3.365799074462332,311.1087440615337,-9.178697916666636,-3.715499999999963,-13.052159999999958,-14.23769458333328,889.8298583333334,2.0,10.870000000000001,5.4350000000000005,212.3097775788534,212.46221006851223,0.05090803691435668,0.000233364003470809,2.0,10.870000000000001,212.3097775788534
2019-03-01,6.34,1.0,-19.5625,-9.9,-26.0,-23.77916666666667,69.875,77.0,60.0,0.0,,18.666666666666668,34.0,89.84541666666667,10.225,3.2,-0.5530478208333333,-3.128105168041667,3.4032880422230343,4.510862869395542,10.026261823820903,-14.35291958333329,-4.000619999999969,-21.511019999999974,-19.024774166666617,893.69500625,2.0,8.96,4.48,144.65603352524298,144.86449604701784,0.06140250476495936,0.0004198017293720404,2.0,8.96,144.65603352524298
2019-03-02,8.33,1.0,-25.054166666666664,-20.2,-30.8,-29.679166666666664,66.79166666666667,76.0,52.0,0.0,,6.333333333333333,16.0,90.49791666666665,18.495833333333334,6.4,-0.1329847975,-1.2241039233333333,1.5334796884984498,3.3392295899487054,6.200210773255321,-25.112560833333305,-20.007499999999965,-29.042009999999976,-31.065295416666658,904.5519304166666,2.0,5.17,2.585,314.63716766961454,315.65452126748676,0.016337561147587415,4.680189641992573e-05,2.0,5.17,314.63716766961454
2019-03-03,10.4,1.0,-20.766666666666666,-14.1,-26.8,-27.391666666666666,58.041666666666664,73.0,38.0,0.0,,5.5,11.0,90.35208333333333,42.90833333333334,24.1,1.5718326508333333,-1.3406353033333334,2.4304228603303484,3.200051315818073,310.4612676707755,-24.583771249999955,-13.908269999999959,-30.724619999999987,-30.666828333333314,904.9528595833333,4.0,10.21,2.5525,281.93686814447193,309.04463334785754,0.03355984786136376,7.61207918815981e-05,2.0,4.41,316.86055291118754
2019-03-04,7.02,1.0,-15.191666666666668,-7.1,-22.5,-23.40833333333333,53.25,74.0,31.0,0.0,,7.625,19.0,90.00416666666666,43.916666666666664,16.1,1.5688680025000001,-1.16138649,2.3765362261491614,3.1782731673156417,306.51144939977587,-18.04997958333331,-7.829379999999958,-23.294359999999983,-26.365012916666643,901.0875316666666,1.0,5.31,5.31,309.218369778065,309.218369778065,0.01711697474201433,5.220090838269973e-05,1.0,5.31,309.218369778065
2019-03-05,8.06,1.0,-13.120833333333332,-6.8,-18.9,-20.633333333333333,55.083333333333336,69.0,36.0,0.0,,6.083333333333333,14.0,89.70083333333334,44.25,24.1,0.9902083095416666,-0.647871654875,1.7343619595699078,2.212587786659698,303.1958468994686,-14.005930416666672,-5.3906599999999685,-19.347709999999978,-23.211795833333326,898.6103095833333,9.0,189.82,21.09111111111111,221.64680036091139,235.62709775948724,0.8451296384980996,0.0035494833216543663,9.0,189.82,221.64680036091139
2019-03-06,9.62,1.0,-16.820833333333333,-12.2,-22.2,-20.462500000000002,73.95833333333333,82.0,67.0,0.0,,17.375,34.0,89.0025,22.337500000000002,6.4,-2.2320493208333336,1.0945968637499999,2.993177756360558,5.317389113015947,116.12332955796828,-16.149425000000008,-6.503699999999981,-21.38600999999997,-21.389779999999973,893.1889941666667,2.0,4.66,2.33,221.76175450147974,222.28000150148483,0.020870975883603822,0.0,0.0,0.0,399.5941996428686
2019-03-07,21.3,1.0,-12.933333333333332,-9.0,-16.9,-16.416666666666668,75.95833333333333,85.0,62.0,0.0,,14.25,28.0,87.80874999999999,18.337500000000002,1.6,-2.0045642866666666,1.959239959166667,3.285028782834036,5.112511596591425,134.34487695595405,-14.308394999999962,-5.49982,-17.987739999999974,-17.702574999999996,880.6561429166666,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-03-08,24.7,1.0,-7.483333333333333,-4.6,-11.6,-10.983333333333334,76.45833333333333,85.0,67.0,0.0,,6.416666666666667,14.0,87.96166666666666,17.1,8.1,-0.11744244791666665,-0.9664287608333334,1.5713338581488985,3.581400281396327,6.928729512629445,-9.902412499999969,-1.5972399999999993,-14.855869999999982,-12.994854583333279,878.9335212499999,1.0,3.43,3.43,344.61891275116346,344.61891275116346,0.009924225421279275,1.4952741855759117e-05,0.0,0.0,399.5941996428686
2019-03-09,7.82,1.0,-5.604166666666667,-3.1,-14.5,-12.529166666666667,59.375,77.0,45.0,0.0,,9.0,19.0,88.49166666666667,37.0,19.3,0.9206810045833334,-1.0288454705833334,2.2898377649438344,3.351052609011787,318.17565320328225,-6.798807916666647,-0.16024999999996226,-11.620399999999961,-12.187242499999968,883.8670891666667,7.0,224.44,32.06285714285714,128.35071692688035,190.4566386858541,1.6963564248016154,0.012890012921411433,7.0,224.44,128.35071692688035
2019-03-10,4.43,1.0,-5.908333333333334,1.3,-15.2,-13.795833333333334,55.958333333333336,74.0,34.0,0.0,,10.833333333333334,21.0,88.64833333333333,45.929166666666674,24.1,1.0977719566666666,0.8712234502083334,2.38869389202336,3.0785055124948295,231.56347136116474,-7.913655000000006,2.7277500000000146,-14.937399999999968,-16.6018795833333,887.3004541666666,1.0,4.18,4.18,150.65294297804647,150.65294297804647,0.02756293361616532,0.0,0.0,0.0,399.5941996428686
2019-03-11,3.73,1.0,5.1499999999999995,11.4,-2.5,-8.191666666666666,38.166666666666664,52.0,24.0,0.0,,17.166666666666668,40.0,87.81041666666665,45.59583333333334,16.1,2.1627941041666667,1.1687990716666665,2.6020482272320007,3.756077238586321,241.61269713211772,0.02637625000005528,9.94930000000005,-6.495759999999962,-12.241410833333305,881.8807258333334,1.0,3.91,3.91,259.6857444880013,259.6857444880013,0.014998902251749203,0.0,0.0,0.0,399.5941996428686
2019-03-12,4.72,1.0,1.0374999999999999,4.5,-2.0,-5.504166666666666,64.75,92.0,39.0,0.0,,13.75,38.0,87.71166666666666,19.833333333333336,0.8,0.9335664124999999,0.9491672470833333,2.9908371007385557,4.184599669653054,224.5252427147011,1.3670845833333374,6.583760000000041,-1.2783000000000015,-7.5502462499999865,875.9386320833333,3.0,3.1500000000000004,1.05,327.25577173281175,356.0305673283769,0.008856376093946303,0.0,0.0,0.0,399.5941996428686
2019-03-13,4.13,1.0,-1.8083333333333333,1.0,-4.8,-6.920833333333333,69.08333333333333,88.0,54.0,0.0,,12.0,22.0,89.00041666666668,24.24166666666667,11.3,0.8365726511666667,-1.4047902433333332,2.0614455583798743,3.0261939681484815,329.2255975023826,-1.918721249999976,2.4519600000000423,-5.738199999999949,-8.479432916666667,886.42249375,4.0,17.57,4.3925,218.066649685915,321.8348285200548,0.05584170914395432,0.00017707871848031114,3.0,16.71,218.066649685915
2019-03-14,3.05,1.0,-2.1166666666666667,2.3,-6.9,-10.691666666666668,53.416666666666664,75.0,34.0,0.0,,12.0,34.0,89.49666666666667,41.56666666666667,24.1,1.3181241338416667,0.6090653753333334,2.1443199820469863,3.3483715543895607,245.1997664893946,-3.5595262499999762,3.6073000000000093,-9.230699999999956,-13.154520416666685,895.616455,5.0,21.18,4.236,212.04778490624093,310.21891382117866,0.0670424283947215,3.517846800687102e-05,0.0,0.0,399.5941996428686
2019-03-15,3.44,1.0,0.6708333333333334,2.9,-2.3,-7.6375,54.625,75.0,41.0,0.0,,17.375,36.0,89.49374999999999,39.541666666666664,24.1,1.8235670785833333,-0.5246696416666666,2.305204704849708,3.463132606466697,286.05137996187824,-0.6853787499999839,5.171900000000051,-4.534549999999967,-10.330233333333297,894.29554125,2.0,2.18,1.09,378.3997831898073,378.58107611551145,0.005743174869513248,1.3666685901988856e-05,2.0,2.18,378.3997831898073
2019-03-16,6.46,1.0,-0.8541666666666666,3.6,-7.0,-7.704166666666667,62.0,82.0,40.0,0.0,,8.0,16.0,89.70083333333334,42.233333333333334,24.1,0.6813729598333333,0.30548412918958334,1.5291764148788325,2.420748949707815,245.85158187120334,-0.8410241666666138,6.5417000000000485,-5.809299999999951,-9.476370833333306,896.972815,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-03-17,7.05,1.0,2.533333333333333,9.6,-4.5,-5.108333333333333,58.958333333333336,80.0,37.0,0.0,,7.25,16.0,89.81875000000001,45.929166666666674,24.1,0.9368496016666666,-0.18137868266666665,2.139997519938271,3.0924950282620007,280.95718418791216,0.3363829166667074,8.689360000000022,-4.953919999999982,-7.145097083333326,898.0676400000001,3.0,8.58,2.86,42.0265327545015,123.25071496966575,0.1598548694472503,0.003481434140500315,2.0,6.9,42.0265327545015
2019-03-18,8.21,1.0,4.8625,11.4,-1.7,-6.216666666666666,47.458333333333336,71.0,23.0,0.0,,8.125,21.0,89.80833333333334,44.587500000000006,24.1,1.8723367025,-0.5019092575,2.8118725561961835,3.9253604192575295,285.00622829270634,3.378102083333374,11.930050000000051,-2.1161299999999983,-6.6334891666666636,898.9204075,8.0,19.98,2.4975,198.40408766714438,295.01056289608647,0.07693339632785655,0.0002243362056238683,6.0,12.08,295.0576795008795
2019-03-19,9.19,1.0,7.170833333333333,15.9,-0.3,-4.145833333333333,47.333333333333336,67.0,27.0,0.0,,5.833333333333333,14.0,89.6225,46.604166666666664,24.1,1.67019527125,0.09023602795833334,2.2544326376557398,3.3280203341170775,266.9074742376949,4.974413333333359,14.73535000000004,-1.0544799999999555,-4.658989583333323,897.3477629166667,7.0,14.68,2.097142857142857,74.26654625760175,246.45876475261625,0.06391654020705458,0.0003189825823916271,4.0,8.0,74.26654625760175
2019-03-20,12.6,1.0,6.916666666666667,16.4,-1.4,-2.9250000000000003,52.5,75.0,27.0,0.0,,5.416666666666667,16.0,89.35708333333334,44.925000000000004,24.1,0.885035845,0.7131748259166667,2.090252799484816,2.5790390574728135,231.13762485687533,5.487354166666705,15.91805000000005,-1.5092499999999518,-2.924622083333304,895.0770933333334,21.0,50.86,2.421904761904762,74.42553709414852,217.38249373758373,0.2500797801976721,0.00026178687787551096,2.0,1.92,74.42553709414852
2019-03-21,18.3,1.0,6.254166666666666,13.4,-1.4,-0.75,62.833333333333336,84.0,32.0,0.0,,8.583333333333334,21.0,89.145,35.325,19.3,0.25632412416666667,0.4850457502916667,2.193244561963475,3.495114887782781,207.85436913273605,4.89101583333337,13.27430000000004,-1.2750599999999963,-1.6081024999999727,892.7935325,17.0,36.83,2.166470588235294,74.1784799846196,245.260507376093,0.17025493045244963,0.0003154328904975271,3.0,9.36,119.41251429205775
2019-03-22,11.6,1.0,6.354166666666667,14.8,-2.5,-0.5333333333333333,66.75,92.0,31.0,0.0,,7.833333333333333,17.0,88.575,40.22916666666667,24.1,-0.16437276625,1.3135630341666666,1.9510139441214474,3.0749881852194356,172.86736544270005,5.4593737499999975,14.115139999999997,-1.3110699999999724,-0.4194137499999897,887.6137975,13.0,52.78,4.0600000000000005,144.7010991295669,269.35926815854646,0.2212526649236719,0.0005013865755025444,2.0,20.13,198.7321823918855
2019-03-23,36.0,1.0,3.6208333333333336,10.6,-1.6,-0.6,75.58333333333333,95.0,51.0,0.0,,13.791666666666666,25.0,88.94958333333334,19.6,0.2,0.21300252333333336,-0.7413692560416667,2.3003222274703607,3.721252061437325,343.97013210334944,4.230153750000056,13.670740000000023,-1.7599199999999655,-0.4305779166666639,886.9417120833334,9.0,12.15,1.35,144.79515935230322,284.1336962923484,0.05027550244756038,0.0001944781509248898,8.0,9.17,144.79515935230322
2019-03-24,7.5,1.0,0.09166666666666667,1.6,-0.8,-0.5291666666666667,95.75,97.0,93.0,0.0,,13.208333333333334,21.0,89.75083333333333,2.4416666666666664,0.2,-1.210644404875,-1.530097964625,2.491468529983211,3.506366078103369,38.35175653338024,1.366438333333349,7.184100000000001,-0.34098000000000184,0.8292012500000396,896.6031620833335,7.0,22.51,3.2157142857142857,213.74013204273794,214.1878908203344,0.10465516862934629,0.0,0.0,0.0,399.5941996428686
2019-03-25,6.99,1.0,2.4499999999999997,10.0,-1.5,0.1875,86.16666666666667,96.0,61.0,0.0,,13.666666666666666,20.0,89.07375,7.879166666666667,0.4,-1.7306518658333332,1.6558551708333333,2.478457775834522,3.185796520352373,133.73473220519836,1.6797404166666752,9.468960000000038,-1.0658999999999992,-0.810546249999959,894.1104475,2.0,3.02,1.51,74.2864896306891,235.32072281004744,0.016966637593225357,0.0,0.0,0.0,399.5941996428686
2019-03-26,6.88,1.0,4.554166666666666,11.7,0.4,-0.7000000000000001,72.16666666666667,96.0,28.0,0.0,,15.708333333333334,35.0,88.30624999999999,35.4,1.0,1.6976916183333335,0.8291441554720834,2.8888906398987007,5.637486317578445,243.9693465285098,4.7269412500000385,10.550740000000019,0.7408700000000294,-2.1713445833333367,884.0590062499999,2.0,1.7599999999999998,0.8799999999999999,74.47736739978559,75.79603750520924,0.022951447427351765,0.0002639682673723531,2.0,1.7599999999999998,74.47736739978559
2019-03-27,5.21,1.0,1.4791666666666667,5.1,-1.8,-1.6208333333333333,80.91666666666667,95.0,59.0,0.0,,15.541666666666666,25.0,89.30416666666667,18.504166666666666,2.0,0.35939343583333333,-2.4662621833333334,2.9710120549566987,4.235733690135368,351.70899252916746,2.1846720833333393,6.985500000000002,0.3849700000000098,-0.3943508333333057,890.2369595833333,3.0,2.73,0.91,318.1925369511789,336.44235841112805,0.007820087906941876,1.0441140667788987e-05,2.0,1.13,318.1925369511789
2019-03-28,7.18,1.0,1.8499999999999999,8.1,-3.2,-4.279166666666667,65.875,85.0,42.0,0.0,,15.291666666666666,26.0,89.59958333333333,36.19166666666667,24.1,-0.9824256920833333,1.1547832495833334,2.2978548215105215,3.830216844272221,139.61070252801198,0.9961025000000632,7.106870000000015,-3.4226999999999634,-3.8566262499999766,896.4803462500001,31.0,161.14000000000001,5.198064516129032,145.76701292776718,250.51650396575076,0.6488939338723969,0.0007077267209745675,0.0,0.0,399.5941996428686
2019-03-29,7.38,1.0,3.6458333333333335,9.4,-2.3,-5.133333333333334,55.833333333333336,83.0,32.0,0.0,,10.541666666666666,20.0,89.8775,45.25833333333333,24.1,0.4718049454166667,-0.38538360866666665,2.006565635884266,2.9790949141372183,309.24292062933534,2.330002916666672,9.011380000000031,-2.6678199999999492,-4.23616874999999,897.953825,14.0,44.51,3.1792857142857143,162.15222014308677,319.7841245343665,0.1463450041953979,0.0002866864986507981,8.0,27.39,285.6655800378346
2019-03-30,1.45,1.0,5.870833333333334,12.7,-0.8,-5.416666666666667,46.375,65.0,26.0,0.0,,16.791666666666668,32.0,89.89416666666666,45.59166666666667,24.1,1.242353436375,-0.5401871958333333,3.055134793735642,4.675851234609883,293.4998660965427,4.505225000000053,12.974300000000028,-2.3376199999999585,-5.393467083333292,899.1413141666667,27.0,148.53,5.501111111111111,74.30210109096394,269.312774902701,0.5583427385692181,0.0013068763621172051,10.0,32.32,74.30210109096394
2019-03-31,1.69,1.0,4.191666666666666,8.7,0.6,-4.016666666666667,57.25,84.0,35.0,0.0,,15.708333333333334,27.0,89.64333333333333,40.56666666666667,16.1,-1.9574343345833334,0.55685741125,2.8664358957277476,4.996108131158421,105.88016834575762,2.883368333333351,10.572100000000034,-1.4037500000000023,-3.9665200000000027,898.3656016666667,4.0,22.55,5.6375,259.83940749603687,325.56289352133956,0.061777415956119464,0.00010208681619190696,2.0,3.32,259.83940749603687
2019-04-01,3.72,1.0,3.725,7.7,0.0,-4.145833333333333,59.791666666666664,87.0,35.0,0.0,,17.125,27.0,89.36791666666666,31.858333333333334,16.1,0.9431298633333333,-2.0129273758333333,2.6285202150530824,4.7912259599398785,334.89519690866507,3.1561108333333436,8.344930000000033,-0.09945999999996502,-3.0363616666666644,894.7721608333335,4.0,14.77,3.6925,145.3115581241927,257.6448877101207,0.08419798574097136,8.580062396639128e-06,1.0,0.77,345.55701993200006
2019-04-02,6.04,1.0,3.716666666666667,9.4,-1.5,-5.733333333333333,53.541666666666664,82.0,28.0,0.0,,12.541666666666666,29.0,88.8825,46.6,24.1,0.5477453891666667,-0.9160334245833334,1.8062568708963127,3.418665953546895,329.1225389719235,2.900710833333335,9.545220000000029,-2.8064599999999587,-5.398843749999969,891.16080875,14.0,58.39,4.170714285714285,71.57480675640006,278.1008693201919,0.24274367734233124,0.00045553644588606433,5.0,30.95,283.34648909347106
2019-04-03,10.8,1.0,5.366666666666667,12.1,-2.6,-6.629166666666666,45.75,73.0,23.0,0.0,,10.416666666666666,27.0,88.06791666666668,44.25416666666667,24.1,-0.4294528944583333,1.1105289490416668,1.873175697922677,3.067889848309411,158.85800435635497,3.372013750000008,13.206020000000024,-4.214419999999961,-7.054550416666643,882.7685795833333,14.0,81.34,5.8100000000000005,212.609002501571,276.555010769372,0.29116191706777195,8.24164043653131e-06,0.0,0.0,399.5941996428686
2019-04-04,2.33,1.0,7.433333333333334,12.0,1.1,-2.5708333333333333,50.708333333333336,80.0,36.0,0.0,,16.083333333333332,35.0,88.38458333333334,40.0375,8.1,1.8147767358333333,-0.25345294333333335,2.5618623646309215,3.5120847173433116,277.95054133442846,7.038137500000005,13.28866000000005,2.125,-3.7000816666666765,881.9564316666667,5.0,59.79,11.958,164.5399280893957,201.47107591984624,0.30639094153959,0.0,0.0,0.0,399.5941996428686
